381454356932861952	negative	@Vilinthril so wird das nix mit meiner Stimme für die Piraten ;-)	@Vilinthril so werden die nix mit mein Stimme für die Pirat ;-)	NN ADV VAFIN ART PIS APPR PPOSAT NN APPR ART NN $(	0/-- 3/MO 1/-- 3/SB 3/MO 3/MO 8/NK 6/NK 8/MNR 11/NK 9/NK 11/--	case=nom|gender=neut|num=sg Sentiment::markable_296::Sarcasm=false|Sentiment::markable_296::Intensity=medium|Sentiment::markable_296::Sentiment=True|Sentiment::markable_296::Polarity=negative pers=3|num=sg|tense=pres|mood=ind|Sentiment::markable_296::Sentiment=True case=nom|gender=neut|num=sg|Sentiment::markable_296::Sentiment=True gender=neut|*=True|Sentiment::markable_296::Sentiment=True|Negation::markable_299::Negation=True|Negation::markable_299::EmoExpressionRef=empty Sentiment::markable_296::Sentiment=True case=dat|gender=fem|num=sg|Sentiment::markable_296::Sentiment=True case=dat|EmoExpression::markable_298::Sarcasm=false|EmoExpression::markable_298::Uncertain=false|EmoExpression::markable_298::Polarity=positive|gender=fem|EmoExpression::markable_298::SubjectiveFact=false|num=sg|EmoExpression::markable_298::Intensity=medium|Sentiment::markable_296::Sentiment=True|EmoExpression::markable_298::EmoExpression=True Sentiment::markable_296::Sentiment=True case=acc|num=pl|Target::markable_297::Target=True|Target::markable_297::Preferred=true|Sentiment::markable_296::Sentiment=True|Target::markable_297::Anaphref=empty|gender=fem case=acc|gender=fem|num=pl|Target::markable_297::Target=True|Sentiment::markable_296::Sentiment=True EmoExpression::markable_1::SubjectiveFact=false|EmoExpression::markable_1::EmoExpression=True|EmoExpression::markable_1::Uncertain=false|EmoExpression::markable_1::Polarity=positive|EmoExpression::markable_1::Sarcasm=false|Sentiment::markable_296::Sentiment=True|EmoExpression::markable_1::Intensity=medium
356669402596392960	positive	RT @b_riexinger : Aus Sicht der SPD sprechen doch v. a. zwei Gründe gegen einen Prism - UA : Schröder und Steinmeier . Mitwisser , Mittäter , Lauts…	RT @b_riexinger : aus Sicht die SPD sprechen doch von a. zwei Grund gegen eine Prism - UA : Schröder und Steinmeier . Mitwisser , Mittäter , Lauts…	NE NN $. APPR NN ART NE VVFIN ADV APPR ADJA CARD NN APPR ART NN $( NN $. NE KON NE $. NN $, NN $, NN	2/SB 0/-- 2/-- 8/MO 4/NK 7/NK 5/AG 3/-- 8/MO 8/MO 13/NK 13/NK 10/NK 13/MNR 16/NK 14/NK 16/-- 8/OA 18/-- 18/MO 20/CD 21/CJ 22/-- 23/-- 24/-- 24/CJ 26/-- 26/CJ	case=nom|*=True|num=sg case=nom|*=True|num=sg _ Sentiment::markable_427::Polarity=positive|Sentiment::markable_427::Sentiment=True|Sentiment::markable_427::Sarcasm=false|Sentiment::markable_427::Intensity=medium case=dat|gender=fem|num=sg|Sentiment::markable_427::Sentiment=True case=dat|gender=fem|num=sg|Sentiment::markable_427::Sentiment=True case=dat|gender=fem|num=sg|Sentiment::markable_427::Sentiment=True EmoExpression::markable_430::Intensity=medium|mood=ind|EmoExpression::markable_430::EmoExpression=True|EmoExpression::markable_430::SubjectiveFact=false|Sentiment::markable_427::Sentiment=True|EmoExpression::markable_430::Uncertain=false|pers=3|num=pl|tense=pres|EmoExpression::markable_430::Polarity=negative|EmoExpression::markable_430::Sarcasm=false Sentiment::markable_427::Sentiment=True Sentiment::markable_427::Sentiment=True case=dat|gender=neut|num=pl|pos=True|Sentiment::markable_427::Sentiment=True Sentiment::markable_427::Sentiment=True case=acc|gender=masc|num=pl|Sentiment::markable_427::Sentiment=True EmoExpression::markable_430::EmoExpression=True|Sentiment::markable_427::Sentiment=True case=acc|num=sg|Target::markable_431::Preferred=true|Target::markable_431::Anaphref=empty|gender=masc|Target::markable_431::Target=True|Sentiment::markable_427::Sentiment=True case=acc|gender=masc|Target::markable_431::Target=True|num=sg|Sentiment::markable_427::Sentiment=True Target::markable_431::Target=True|Sentiment::markable_427::Sentiment=True case=acc|gender=fem|Target::markable_431::Target=True|num=sg|Sentiment::markable_427::Sentiment=True Sentiment::markable_427::Sentiment=True case=acc|num=sg|Source::markable_428::Source=True|*=True|Source::markable_428::Anaphref=empty|Sentiment::markable_427::Sentiment=True Sentiment::markable_427::Sentiment=True case=acc|num=sg|Source::markable_429::Source=True|*=True|Source::markable_429::Anaphref=empty|Sentiment::markable_427::Sentiment=True Sentiment::markable_427::Sentiment=True case=nom|EmoExpression::markable_432::Uncertain=false|EmoExpression::markable_432::EmoExpression=True|EmoExpression::markable_432::SubjectiveFact=false|EmoExpression::markable_432::Intensity=medium|gender=masc|EmoExpression::markable_432::Polarity=negative|EmoExpression::markable_432::Sarcasm=false|num=sg _ case=nom|EmoExpression::markable_433::SubjectiveFact=false|gender=masc|num=sg|EmoExpression::markable_433::Intensity=medium|EmoExpression::markable_433::Uncertain=false|EmoExpression::markable_433::Sarcasm=false|EmoExpression::markable_433::EmoExpression=True|EmoExpression::markable_433::Polarity=negative _ case=nom|gender=masc|num=sg
373787618825502720	neutral	Fernsehduell : Medium und Botschaft ( von Daniel Deckers ) http://t.co/21J2OPoxI6	Fernsehduell : Medium und Botschaft ( von Daniel Decker ) http://t.co/21J2OPoxI6	NN $. NN KON NN $( APPR NE NE $( CARD	0/-- 1/-- 1/SB 3/CD 4/CJ 5/-- 1/PG 9/PNC 7/NK 9/-- 9/PNC	case=nom|gender=neut|num=sg _ case=nom|gender=neut|num=sg _ case=nom|gender=fem|num=sg _ _ *=True case=gen|*=True|num=sg _ _
382502324171587584	neutral	RT @dafLOh : “ @hagenbaeumer Die #Piraten haben i. d. letzten4Jahren auf 3,7 Mio€ aus d. Parteienfinanzierung verzichtet . Soviel z. Wirtschaftskomp…	RT @dafLOh : “ @hagenbaeumer die #Piraten haben in d. letzten4Jahren auf 3,7 Mio€ aus d. Parteienfinanzierung verzichten . soviele z. Wirtschaftskomp…	NE NN $. ADJA NN ART NN VAFIN APPR ART NN APPR CARD NE APPR ART NN VVPP $. PIS APPR NN	2/SB 0/-- 2/-- 5/NK 3/-- 7/NK 8/SB 5/-- 18/MO 11/NK 9/NK 11/MNR 14/NK 12/NK 18/MO 17/NK 15/NK 8/OC 18/-- 19/-- 20/MNR 21/NK	case=nom|*=True|num=sg case=nom|*=True|num=sg _ _ _ case=nom|*=True|num=pl case=nom|*=True|num=pl pers=3|num=pl|tense=pres|mood=ind _ case=dat|gender=neut|num=pl case=dat|gender=neut|num=pl _ _ gender=fem|*=True _ case=dat|gender=fem|num=sg case=dat|gender=fem|num=sg _ _ *=True _ case=dat|gender=fem|num=sg
374633220794777600	positive	Grüne finden im Sportausschuss keine Mehrheit für Anti - Doping - Gesetz . Union votiert wie FDP dagegen . Auch Linke und SPD stimmen nicht zu .	Grüne finden in Sportausschuss keine Mehrheit für Anti - Doping - Gesetz . Union votieren wie FDP dagegen . auch Linke und SPD stimmen nicht zu .	NN VVFIN APPRART NN PIAT NN APPR ADJA $( NN $( NN $. NE VVFIN KOKOM NE PAV $. ADV NN KON NE VVFIN PTKNEG PTKVZ $.	2/SB 0/-- 2/MO 3/NK 6/NK 2/OA 6/MNR 12/NK 8/-- 12/NK 10/-- 7/NK 12/-- 15/SB 13/-- 17/CM 15/MO 13/NK 17/-- 21/MO 24/SB 21/CD 22/CJ 19/-- 24/NG 24/SVP 26/--	case=nom|Source::markable_435::Source=True|Source::markable_435::Anaphref=empty|Sentiment::markable_434::Polarity=positive|*=True|Sentiment::markable_434::Sentiment=True|Sentiment::markable_434::Sarcasm=false|num=pl|Sentiment::markable_434::Intensity=medium mood=ind|EmoExpression::markable_436::EmoExpression=True|EmoExpression::markable_436::Sarcasm=false|Sentiment::markable_434::Sentiment=True|EmoExpression::markable_436::Polarity=positive|pers=3|EmoExpression::markable_436::SubjectiveFact=false|num=pl|tense=pres|EmoExpression::markable_436::Intensity=medium|EmoExpression::markable_436::Uncertain=false case=dat|gender=neut|num=sg|Sentiment::markable_434::Sentiment=True case=dat|gender=neut|num=sg|Sentiment::markable_434::Sentiment=True case=acc|num=sg|Negation::markable_437::EmoExpressionRef=emo-expression:markable_436|gender=fem|Negation::markable_437::Negation=True|Sentiment::markable_434::Sentiment=True case=acc|gender=fem|num=sg|Sentiment::markable_434::Sentiment=True|EmoExpression::markable_436::EmoExpression=True Sentiment::markable_434::Sentiment=True case=acc|Target::markable_444::Preferred=true|Target::markable_444::Anaphref=empty|Target::markable_438::Preferred=true|Target::markable_444::Target=True|*=True|Sentiment::markable_434::Sentiment=True|Target::markable_438::Anaphref=markable_443|num=sg|Target::markable_438::Target=True Target::markable_444::Target=True|Sentiment::markable_434::Sentiment=True|Target::markable_438::Target=True case=acc|EmoExpression::markable_100500536::Intensity=medium|EmoExpression::markable_100500536::Polarity=negative|Target::markable_444::Target=True|*=True|Sentiment::markable_434::Sentiment=True|Target::markable_438::Target=True|EmoExpression::markable_100500536::SubjectiveFact=false|num=sg|EmoExpression::markable_100500536::EmoExpression=True|EmoExpression::markable_100500536::Sarcasm=false|EmoExpression::markable_100500536::Uncertain=false Target::markable_444::Target=True|Sentiment::markable_434::Sentiment=True|Target::markable_438::Target=True case=dat|num=sg|gender=neut|Target::markable_444::Target=True|Sentiment::markable_434::Sentiment=True|Target::markable_438::Target=True Sentiment::markable_434::Sentiment=True case=nom|Sentiment::markable_439::Polarity=positive|gender=fem|Sentiment::markable_439::Sentiment=True|Sentiment::markable_439::Intensity=medium|Sentiment::markable_439::Sarcasm=false|Source::markable_440::Source=True|num=sg|Source::markable_440::Anaphref=empty EmoExpression::markable_441::Polarity=positive|EmoExpression::markable_441::EmoExpression=True|EmoExpression::markable_441::SubjectiveFact=false|Sentiment::markable_439::Sentiment=True|EmoExpression::markable_441::Uncertain=false|EmoExpression::markable_441::Sarcasm=false|EmoExpression::markable_441::Intensity=medium Sentiment::markable_439::Sentiment=True case=nom|num=sg|Source::markable_442::Source=True|Source::markable_442::Anaphref=empty|gender=fem|Sentiment::markable_439::Sentiment=True Sentiment::markable_439::Sentiment=True|Target::markable_443::Anaphref=empty|Target::markable_443::Preferred=true|Target::markable_443::Target=True Sentiment::markable_439::Sentiment=True Sentiment::markable_444::Sentiment=True|Sentiment::markable_444::Polarity=positive|Sentiment::markable_444::Intensity=medium|Sentiment::markable_444::Sarcasm=false case=nom|Sentiment::markable_444::Sentiment=True|num=pl|*=True|Source::markable_445::Source=True|Source::markable_445::Anaphref=empty Sentiment::markable_444::Sentiment=True case=dat|Source::markable_446::Source=True|Sentiment::markable_444::Sentiment=True|num=sg|Source::markable_446::Anaphref=empty|gender=fem EmoExpression::markable_447::EmoExpression=True|mood=ind|pers=3|EmoExpression::markable_447::Uncertain=false|Sentiment::markable_444::Sentiment=True|num=pl|tense=pres|EmoExpression::markable_447::SubjectiveFact=false|EmoExpression::markable_447::Intensity=medium|EmoExpression::markable_447::Polarity=positive|EmoExpression::markable_447::Sarcasm=false Sentiment::markable_444::Sentiment=True|Negation::markable_448::Negation=True|Negation::markable_448::EmoExpressionRef=emo-expression:markable_447 Sentiment::markable_444::Sentiment=True|EmoExpression::markable_447::EmoExpression=True Sentiment::markable_444::Sentiment=True
381750646153547776	neutral	Heute mal ein etwas anderes Anliegen !!! Es ist ganz egal ob ihr für CDU , FDP , Grüne , Linke , der SPD oder den ... http://t.co/4PWzzFDaAJ	heute mal eine etwas andere Anliegen !!! Es sein ganz egal ob ihr für CDU , FDP , Grüne , Linke , die SPD oder die ... http://t.co/4PWzzFDaAJ	ADV ADV ART PIAT PIS NN ADJA NN VAFIN ADV ADJD APPR PPOSAT APPR NE $, NE $, NN $, NN $, PRELS NE KON ART $. NE	7/MO 6/MO 6/NK 6/NK 6/NK 7/MO 0/-- 9/SB 7/-- 11/MO 9/PD 11/MO 12/NK 11/MO 14/NK 15/-- 15/CJ 17/-- 17/CJ 19/-- 19/CJ 21/-- 24/NK 21/CJ 24/CD 25/CJ 26/-- 27/--	_ _ case=nom|gender=masc|num=sg case=acc|gender=neut|num=sg case=acc|gender=neut|num=sg case=acc|gender=neut|num=sg case=acc|gender=neut|num=sg|pos=True case=nom|gender=neut|num=sg|pers=3 pers=3|num=sg|tense=pres|mood=ind _ _ _ case=dat|gender=fem|num=sg|pers=3 _ case=nom|gender=fem|num=sg _ case=nom|gender=fem|num=sg _ case=nom|*=True|num=pl _ case=nom|*=True|num=pl _ case=dat|gender=fem|num=sg case=dat|gender=fem|num=sg _ case=acc|gender=masc|num=sg _ _
363744124048273408	positive	RT @moerle67 : @moerle67 : Wieder mehrere Besucher auf dem #Piraten Stammtisch in Nürtingen . \ o / #Prism wirkt .	RT @moerle67 : @moerle67 : wieder mehrere Besucher auf die #Piraten Stammtisch in Nürtingen . \ o / #Prism wirken .	NE NN $. NN $. ADV PIAT NN APPR ART NN NN APPR NE $. XY NE $( VVIMP VVFIN $.	2/SB 0/-- 2/-- 3/-- 4/-- 8/MO 8/NK 5/-- 8/MNR 11/NK 9/NK 11/NK 11/MNR 13/NK 14/-- 15/-- 15/-- 17/-- 20/MO 15/-- 20/--	case=nom|*=True|num=sg case=nom|*=True|num=sg _ case=nom|gender=neut|num=pl _ _ case=acc|gender=masc|num=pl case=acc|gender=masc|num=pl _ case=dat|gender=masc|num=sg case=dat|gender=masc|num=sg case=nom|gender=neut|num=sg _ case=dat|gender=neut|num=sg _ EmoExpression::markable_421::Uncertain=false|EmoExpression::markable_421::EmoExpression=True|EmoExpression::markable_421::SubjectiveFact=false|EmoExpression::markable_421::Intensity=medium|EmoExpression::markable_421::Polarity=positive|EmoExpression::markable_421::Sarcasm=false EmoExpression::markable_421::EmoExpression=True EmoExpression::markable_421::EmoExpression=True _ pers=3|num=sg|tense=pres|mood=ind _
378488145462820866	negative	Lucke nennt Zuwanderer Bodensatz . Er will aber noch mal drüber nachdenken . #AfD -	Lucke nennen Zuwanderer Bodensatz . er wollen aber noch mal drüber nachdenken . #AfD -	NN VVFIN NN NN $. PPER VMFIN ADV ADV ADV PAV VVINF $. ADJA $(	2/SB 0/-- 2/SB 3/NK 4/-- 7/SB 5/-- 7/MO 10/MO 12/MO 12/NK 7/OC 12/-- 13/-- 14/--	case=nom|Source::markable_451::Source=True|Source::markable_451::Anaphref=empty|Sentiment::markable_450::Sentiment=True|gender=masc|Sentiment::markable_450::Intensity=medium|num=sg|Sentiment::markable_450::Sarcasm=false|Sentiment::markable_450::Polarity=negative pers=3|num=sg|tense=pres|mood=ind|Sentiment::markable_450::Sentiment=True case=nom|num=sg|Sentiment::markable_450::Sentiment=True|Target::markable_452::Preferred=true|gender=masc|Target::markable_452::Target=True|Target::markable_452::Anaphref=empty case=nom|EmoExpression::markable_453::Sarcasm=false|Sentiment::markable_450::Sentiment=True|gender=masc|EmoExpression::markable_453::Intensity=medium|num=sg|EmoExpression::markable_453::Uncertain=false|EmoExpression::markable_453::SubjectiveFact=false|EmoExpression::markable_453::Polarity=negative|EmoExpression::markable_453::EmoExpression=True Sentiment::markable_450::Sentiment=True case=nom|gender=masc|num=sg|pers=3 pers=3|num=sg|tense=pres|mood=ind _ _ _ _ _ _ _ _
351736775833690113	positive	RT @Dukes_Secretary : Bei der #BTW2013 in 83  Tag ( en ) den Politikwechsel wählen ! Keine Stimme für #CDU # C ... http://t.co/Q7csJrHaos	RT @Dukes_Secretary : bei die #BTW2013 in @card@ Tag ( en ) die Politikwechsel wählen ! keine Stimme für #CDU # C ... http://t.co/Q7csJrHaos	NE NE $. APPR ART NN APPR CARD NN $( FM $( ART NN VVINF $. PIAT NN APPR NN XY NN $. NN	2/PNC 0/-- 2/-- 15/MO 6/NK 4/NK 6/MNR 9/NK 7/NK 9/-- 9/APP 11/-- 14/NK 15/OA 3/-- 15/-- 18/NK 16/-- 18/MNR 19/NK 20/NK 20/NK 22/-- 20/NMC	case=nom|*=True|num=sg case=nom|*=True|num=sg _ _ case=dat|gender=fem|num=sg case=dat|gender=fem|num=sg _ _ case=dat|gender=masc|num=sg _ _ _ case=acc|gender=masc|num=sg case=acc|gender=masc|num=sg _ _ case=nom|Sentiment::markable_454::Polarity=positive|Sentiment::markable_454::Intensity=medium|gender=fem|Negation::markable_457::Negation=True|num=sg|Negation::markable_457::EmoExpressionRef=emo-expression:markable_456|Sentiment::markable_454::Sentiment=True|Sentiment::markable_454::Sarcasm=false case=nom|EmoExpression::markable_456::Uncertain=false|gender=fem|EmoExpression::markable_456::Intensity=medium|num=sg|EmoExpression::markable_456::EmoExpression=True|EmoExpression::markable_456::SubjectiveFact=false|EmoExpression::markable_456::Sarcasm=false|Sentiment::markable_454::Sentiment=True|EmoExpression::markable_456::Polarity=positive Sentiment::markable_454::Sentiment=True case=acc|Target::markable_455::Target=True|num=sg|Target::markable_455::Preferred=true|gender=fem|Sentiment::markable_454::Sentiment=True|Target::markable_455::Anaphref=empty case=acc|gender=fem|num=sg case=acc|gender=fem|num=sg _ case=dat|gender=neut|num=pl
380966933102751744	negative	auch #cdu thomas de maiziere hat sich auf wahlfourm #riesa gestern gegen zweitstimme für die #fdp ausgesprochen	auch #cdu Thomas de maiziere haben sich auf wahlfourm #riesa gestern gegen Zweitstimme für die #fdp ausgesprochen	ADV NN NE NE NN VAFIN PRF APPR ADJA NN ADV APPR NN APPR ART NN ADJD	2/MO 6/SB 5/PNC 5/PNC 2/NK 0/-- 17/OA 17/MO 10/NK 8/NK 10/MO 10/MNR 12/NK 13/MNR 16/NK 14/NK 6/OC	Sentiment::markable_458::Sarcasm=false|Sentiment::markable_458::Sentiment=True|Sentiment::markable_458::Intensity=medium|Sentiment::markable_458::Polarity=negative case=nom|num=sg|Source::markable_459::Source=True|gender=masc|Source::markable_459::Anaphref=empty|Sentiment::markable_458::Sentiment=True case=nom|gender=masc|Source::markable_459::Source=True|num=sg|Sentiment::markable_458::Sentiment=True Source::markable_459::Source=True|*=True|Sentiment::markable_458::Sentiment=True case=acc|gender=masc|Source::markable_459::Source=True|num=pl|Sentiment::markable_458::Sentiment=True pers=3|num=sg|tense=pres|mood=ind|Sentiment::markable_458::Sentiment=True case=acc|EmoExpression::markable_460::EmoExpression=True|Sentiment::markable_458::Sentiment=True|pers=3|num=sg|EmoExpression::markable_460::Polarity=negative|EmoExpression::markable_460::Intensity=medium|EmoExpression::markable_460::Uncertain=false|EmoExpression::markable_460::Sarcasm=false|EmoExpression::markable_460::SubjectiveFact=false Sentiment::markable_458::Sentiment=True case=acc|gender=masc|num=sg|pos=True|Sentiment::markable_458::Sentiment=True case=acc|gender=masc|num=sg|Sentiment::markable_458::Sentiment=True Sentiment::markable_458::Sentiment=True EmoExpression::markable_460::EmoExpression=True|Sentiment::markable_458::Sentiment=True case=acc|num=sg|Target::markable_461::Preferred=true|gender=fem|Target::markable_461::Target=True|Target::markable_461::Anaphref=empty|Sentiment::markable_458::Sentiment=True Target::markable_461::Target=True|Sentiment::markable_458::Sentiment=True case=acc|gender=fem|num=sg|Target::markable_461::Target=True|Sentiment::markable_458::Sentiment=True case=acc|gender=fem|num=sg|Target::markable_461::Target=True|Sentiment::markable_458::Sentiment=True EmoExpression::markable_460::EmoExpression=True|Sentiment::markable_458::Sentiment=True
374059157327847424	positive	RT @GregorMo : Chef der FDP - Wahlkampagne im Spiegel : " Die FDP hat sich für digitale Hausbesuche entschieden . " Heimliche Onlinedurchsuchung ? …	RT @GregorMo : Chef die FDP - Wahlkampagne in Spiegel : " die FDP haben sich für digital Hausbesuch entscheiden . " heimlich Onlinedurchsuchung ? …	NE NE $. NN ART NE $( NN APPRART NN $. $( ART NE VAFIN PRF APPR ADJA NN VVPP $. $( ADJA NN $. ADJA	2/PNC 0/-- 2/-- 8/AG 6/NK 4/AG 6/-- 15/CJ 8/MNR 9/NK 10/-- 11/-- 14/NK 15/SB 3/-- 20/OA 20/MO 19/NK 17/NK 15/OC 20/-- 21/-- 24/NK 22/-- 24/-- 25/--	case=nom|*=True|num=sg case=nom|*=True|num=sg _ case=nom|gender=masc|num=sg case=gen|gender=fem|num=sg case=gen|gender=fem|num=sg _ case=nom|gender=masc|num=pl case=dat|gender=masc|num=sg case=dat|gender=masc|num=sg _ Sentiment::markable_463::Polarity=positive|Sentiment::markable_463::Sentiment=True|Sentiment::markable_463::Sarcasm=false|Sentiment::markable_463::Intensity=medium case=nom|num=sg|Sentiment::markable_463::Sentiment=True|Source::markable_464::Source=True|gender=fem|Source::markable_464::Anaphref=empty case=nom|gender=fem|num=sg|Source::markable_464::Source=True|Sentiment::markable_463::Sentiment=True pers=3|num=sg|tense=pres|mood=ind|Sentiment::markable_463::Sentiment=True case=acc|Sentiment::markable_463::Sentiment=True|EmoExpression::markable_465::Polarity=positive|EmoExpression::markable_465::Uncertain=false|EmoExpression::markable_465::EmoExpression=True|EmoExpression::markable_465::Intensity=medium|pers=3|num=sg|EmoExpression::markable_465::Sarcasm=false|EmoExpression::markable_465::SubjectiveFact=false EmoExpression::markable_465::EmoExpression=True|Sentiment::markable_463::Sentiment=True case=acc|Sentiment::markable_463::Sentiment=True|gender=neut|pos=True|Target::markable_466::Anaphref=empty|Target::markable_466::Target=True|num=pl|Target::markable_466::Preferred=true case=acc|gender=neut|Target::markable_466::Target=True|num=pl|Sentiment::markable_463::Sentiment=True _ EmoExpression::markable_465::EmoExpression=True|Sentiment::markable_463::Sentiment=True Sentiment::markable_463::Sentiment=True case=nom|gender=fem|num=sg|pos=True case=nom|gender=fem|num=sg _ _
348144573484236801	neutral	RT @0815Klaus : CDU / FDP Reg. in Sachsen und CSU / FDP Reg. in Bayern . Was unterscheidet die ? Nichts die Bayern haben #Mollath Die sachsen habe…	RT @0815Klaus : CDU / FDP Reg. in Sachsen und CSU / FDP Reg. in Bayern . was unterscheiden die ? nichts die Bayer haben #Mollath die sachsen habe…	NE NN $. NE $( NE NN APPR NE KON NE $( NE NN APPR NE $. PWS VVFIN PDS $. PIS ART NN VAFIN ADJD ART ADJA ADJA	2/SB 0/-- 2/-- 7/AG 4/-- 4/CJ 3/-- 7/MNR 8/NK 9/CD 10/CJ 11/-- 14/NK 11/APP 14/MNR 15/NK 16/-- 19/SB 17/-- 19/SB 20/-- 25/SB 24/NK 22/OA 21/-- 25/MO 28/MO 29/MO 25/CJ	case=nom|*=True|num=sg case=nom|*=True|num=sg _ case=nom|gender=fem|num=sg _ case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg _ case=dat|gender=neut|num=sg _ case=dat|gender=fem|num=sg _ case=dat|gender=fem|num=sg case=dat|gender=fem|num=sg _ case=dat|gender=neut|num=sg _ case=nom|gender=neut|num=sg pers=3|num=sg|tense=pres|mood=ind case=nom|gender=fem|num=sg _ gender=neut|*=True case=nom|gender=fem|num=sg case=acc|gender=neut|num=sg pers=3|num=pl|tense=pres|mood=ind case=nom|gender=masc|num=pl|pos=True case=nom|gender=masc|num=pl case=nom|gender=masc|num=pl|pos=True case=nom|gender=masc|num=pl|pos=True
378273416618713088	negative	#Jürgen , man wählt ( in #Deutschland #Schland ) nie einen #Politiker , sondern immer nur eine #Partei und deren #Wahlprogramm . #debatte	#Jürgen , man wählen ( in #Deutschland #Schland ) nie eine #Politiker , sondern immer nur eine #Partei und die #Wahlprogramm . #debatte	NN $, PIS VVFIN $( APPR NN NN $( ADV ART NN $, KON ADV ADV ART NN KON PDAT NN $. NN	4/MO 1/-- 4/SB 0/-- 4/-- 4/MO 6/NK 7/NK 8/-- 4/MO 12/NK 4/OA 12/-- 12/CD 18/MO 18/MO 18/NK 14/CJ 18/CD 21/NK 19/CJ 21/-- 22/--	_ _ case=nom|*=True|num=sg pers=3|num=sg|tense=pres|mood=ind _ _ case=dat|gender=neut|num=sg case=dat|gender=neut|num=sg _ _ case=acc|gender=masc|num=sg case=acc|gender=masc|num=sg _ _ _ _ case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg _ case=gen|gender=fem|num=sg case=gen|gender=fem|num=sg _ EmoExpression::markable_100500537::Uncertain=false|EmoExpression::markable_100500537::Polarity=negative|EmoExpression::markable_100500537::Sarcasm=false|mood=ind|pers=3|num=sg|tense=past|EmoExpression::markable_100500537::Intensity=weak|EmoExpression::markable_100500537::SubjectiveFact=true|EmoExpression::markable_100500537::EmoExpression=True
383932504115519488	negative	RT @ndaktuell : #Linke-Chef @b_riexinger : #SPD-Basisentscheid ist eine " Farce " . @SevimDagdelen : SPD begeht " Wahlbetrug " http://t.co/4pLzh4XJ …	RT @ndaktuell : #Linke-Chef @b_riexinger : #SPD-Basisentscheid sein eine " Farce " . @SevimDagdelen : SPD begehen " Wahlbetrug " http://t.co/4pLzh4XJ …	NE ADJD $. NN NN $. NN VAFIN ART $( NN $( $. NN $. NE VVFIN $( NN $( NN ADJA	0/-- 1/PD 2/-- 3/-- 4/NK 5/-- 8/SB 6/-- 11/NK 11/-- 8/PD 11/-- 12/-- 13/-- 14/-- 17/SB 15/-- 17/-- 17/OA 19/-- 22/OA 19/NK	case=nom|*=True|num=sg pos=True _ case=nom|Sentiment::markable_467::Sentiment=True|Sentiment::markable_467::Sarcasm=false|Source::markable_468::Source=True|Sentiment::markable_467::Polarity=negative|gender=masc|Sentiment::markable_467::Intensity=medium|num=sg|Source::markable_468::Anaphref=empty case=nom|gender=masc|num=sg|Source::markable_468::Source=True|Sentiment::markable_467::Sentiment=True Sentiment::markable_467::Sentiment=True case=nom|Sentiment::markable_467::Sentiment=True|num=sg|Target::markable_469::Anaphref=empty|gender=neut|Target::markable_469::Preferred=true|Target::markable_469::Target=True pers=3|Sentiment::markable_467::Sentiment=True|num=sg|tense=pres|mood=ind case=nom|gender=fem|num=sg|Sentiment::markable_467::Sentiment=True Sentiment::markable_467::Sentiment=True case=nom|Sentiment::markable_467::Sentiment=True|EmoExpression::markable_470::Intensity=medium|gender=fem|EmoExpression::markable_470::EmoExpression=True|EmoExpression::markable_470::Sarcasm=false|num=sg|EmoExpression::markable_470::Uncertain=false|EmoExpression::markable_470::SubjectiveFact=false|EmoExpression::markable_470::Polarity=negative Sentiment::markable_467::Sentiment=True Sentiment::markable_467::Sentiment=True case=nom|Sentiment::markable_471::Sarcasm=false|gender=neut|Sentiment::markable_471::Polarity=negative|Source::markable_472::Anaphref=empty|num=sg|Sentiment::markable_471::Intensity=medium|Source::markable_472::Source=True|Sentiment::markable_471::Sentiment=True Sentiment::markable_471::Sentiment=True case=nom|Target::markable_473::Target=True|num=sg|Target::markable_473::Preferred=true|gender=fem|Target::markable_473::Anaphref=empty|Sentiment::markable_471::Sentiment=True pers=3|num=sg|tense=pres|mood=ind|Sentiment::markable_471::Sentiment=True Sentiment::markable_471::Sentiment=True case=acc|EmoExpression::markable_474::Polarity=negative|EmoExpression::markable_474::SubjectiveFact=false|EmoExpression::markable_474::Sarcasm=false|gender=masc|EmoExpression::markable_474::Uncertain=false|EmoExpression::markable_474::EmoExpression=True|num=sg|EmoExpression::markable_474::Intensity=medium|Sentiment::markable_471::Sentiment=True Sentiment::markable_471::Sentiment=True case=acc|gender=fem|num=sg case=acc|gender=fem|num=sg|pos=True
