381764388614836224	positive	@ozerergun09 @spdhh das hoffe ich. dafür haben wir alle ein halbes jahr wahlkampf gemacht :-)	@ozerergun09 @spdhh die hoffen ich. dafür haben wir alle eine halb Jahr wahlkampf machen :-)	CARD NN PDS VVFIN ADJD PAV VAFIN PPER PIS ART ADJA NN ADJD VVPP $(	0/-- 1/-- 4/SB 14/MO 4/MO 4/NK 2/-- 7/SB 8/NK 12/NK 12/NK 14/OA 14/MO 7/OC 14/--	_ _ case=nom|Target::markable_4::Preferred=true|Target::markable_4::Anaphref=empty|gender=neut|Target::markable_4::Target=True|Sentiment::markable_1::Sentiment=True|Sentiment::markable_1::Sarcasm=false|num=sg|Sentiment::markable_1::Polarity=positive|Sentiment::markable_1::Intensity=medium mood=subj|EmoExpression::markable_3::Polarity=positive|EmoExpression::markable_3::SubjectiveFact=false|EmoExpression::markable_3::Sarcasm=false|Sentiment::markable_1::Sentiment=True|pers=3|EmoExpression::markable_3::Intensity=medium|num=sg|tense=pres|EmoExpression::markable_3::Uncertain=false|EmoExpression::markable_3::EmoExpression=True Source::markable_2::Source=True|Source::markable_2::Anaphref=empty|pos=True|Sentiment::markable_1::Sentiment=True _ pers=1|num=pl|tense=pres|mood=ind case=nom|*=True|num=pl|pers=1 case=nom|*=True|num=pl case=acc|gender=neut|num=sg case=acc|gender=neut|num=sg|pos=True case=acc|gender=neut|num=sg pos=True _ EmoExpression::markable_5::Intensity=medium|EmoExpression::markable_5::Sarcasm=false|EmoExpression::markable_5::SubjectiveFact=false|EmoExpression::markable_5::EmoExpression=True|EmoExpression::markable_5::Uncertain=false|EmoExpression::markable_5::Polarity=positive
378175075985678336	negative	RT @EinAugenschmaus : #Rösler meint 4 € #Lohnuntergrenze reichen ! 4%  für die #FDP reichen am 15.  & 22.  September ! Abwählen ! http://t.co/ZGkJ …	RT @EinAugenschmaus : #Rösler meinen 4 € #Lohnuntergrenze reichen ! @card@ für die #FDP reichen an @card@ & @card@ September ! Abwählen ! http://t.co/ZGkJ …	NE NN $. NN VVFIN CARD ADJA NN VVFIN $. CARD APPR ART NN VVFIN APPRART CARD KON CARD NN $. NN $. NE ADJA	2/SB 0/-- 2/-- 5/SB 3/-- 8/NK 8/NK 9/SB 5/OC 9/-- 15/MO 15/MO 14/NK 12/NK 10/-- 15/MO 20/NK 17/CD 18/CJ 16/NK 20/-- 21/-- 22/-- 23/-- 24/UC	case=nom|*=True|num=sg case=nom|*=True|num=sg _ case=nom|gender=masc|num=sg pers=3|num=sg|tense=pres|mood=ind _ case=acc|gender=masc|num=pl|pos=True case=acc|gender=masc|num=pl _ _ Sentiment::markable_264::Polarity=negative|Sentiment::markable_264::Sarcasm=false|Sentiment::markable_264::Sentiment=True|Sentiment::markable_264::Intensity=medium Sentiment::markable_264::Sentiment=True case=acc|Target::markable_265::Target=True|num=sg|gender=fem|Target::markable_265::Anaphref=empty|Target::markable_265::Preferred=true|Sentiment::markable_264::Sentiment=True case=acc|gender=fem|num=sg|Target::markable_265::Target=True|Sentiment::markable_264::Sentiment=True pers=3|num=pl|tense=pres|mood=ind|Sentiment::markable_264::Sentiment=True case=dat|gender=masc|num=sg|Sentiment::markable_264::Sentiment=True Sentiment::markable_264::Sentiment=True Sentiment::markable_264::Sentiment=True Sentiment::markable_264::Sentiment=True gender=masc|*=True|num=sg|Sentiment::markable_264::Sentiment=True Sentiment::markable_264::Sentiment=True case=nom|EmoExpression::markable_266::Polarity=negative|EmoExpression::markable_266::Intensity=medium|gender=neut|EmoExpression::markable_266::Uncertain=false|EmoExpression::markable_266::Sarcasm=false|EmoExpression::markable_266::SubjectiveFact=false|Sentiment::markable_264::Sentiment=True|num=sg|EmoExpression::markable_266::EmoExpression=True Sentiment::markable_264::Sentiment=True _ _
381870535501545473	neutral	#Berlin sieht man die #Teilung durch das Wahlergebnis immer noch deutlich an : https://t.co/UttiJcbNzK #btw13 #Wahl #Politik #Osten #Westen	#Berlin sehen man die #Teilung durch die Wahlergebnis immer noch deutlich an : https://t.co/UttiJcbNzK #btw13 #Wahl #Politik #Osten #Westen	NE VVFIN PIS ART NN APPR ART NN ADV ADV ADJD PTKVZ $. NN CARD NN NN NN ADJA	2/SB 0/-- 2/SB 5/NK 2/OA 2/MO 8/NK 6/NK 10/MO 2/MO 2/MO 2/SVP 12/-- 19/MO 16/NK 19/AMS 16/NK 16/MNR 2/OC	case=nom|*=True|num=sg pers=3|num=sg|tense=pres|mood=ind case=nom|*=True|num=sg case=acc|gender=fem|num=sg case=acc|gender=fem|num=sg _ case=acc|gender=neut|num=sg case=acc|gender=neut|num=sg _ _ pos=True _ _ pos=True _ case=dat|gender=fem|num=sg case=dat|gender=fem|num=sg case=dat|gender=masc|*=True case=acc|gender=masc|num=pl|sup=True
373899078779674625	positive	http://t.co/Uz4VWvQADt #news BDP lehnt linke und rechte Initiativen ab - Berner Zeitung http://t.co/GP3Q6aHtnW	http://t.co/Uz4VWvQADt #news BDP lehnen links und recht|rechts Initiative ab - Berner Zeitung http://t.co/GP3Q6aHtnW	NE NN NN VVFIN ADJA KON ADJA NN PTKVZ $( NN NN NN	2/NK 4/SB 2/NK 0/-- 8/NK 5/CD 6/CJ 4/OA 4/SVP 9/-- 4/MO 11/NK 4/OA	_ case=gen|*=True|num=sg case=nom|Sentiment::markable_267::Sentiment=True|Source::markable_268::Anaphref=empty|Sentiment::markable_267::Polarity=positive|Sentiment::markable_267::Sarcasm=false|gender=fem|Sentiment::markable_267::Intensity=medium|num=sg|Source::markable_268::Source=True EmoExpression::markable_269::Intensity=medium|mood=ind|EmoExpression::markable_269::EmoExpression=True|EmoExpression::markable_269::SubjectiveFact=false|EmoExpression::markable_269::Uncertain=false|pers=3|num=sg|tense=pres|EmoExpression::markable_269::Polarity=negative|Sentiment::markable_267::Sentiment=True|EmoExpression::markable_269::Sarcasm=false case=acc|Sentiment::markable_267::Sentiment=True|gender=masc|pos=True|Target::markable_270::Target=True|num=pl|Target::markable_270::Preferred=true|Target::markable_270::Anaphref=empty Sentiment::markable_267::Sentiment=True|Target::markable_270::Target=True case=acc|Sentiment::markable_267::Sentiment=True|num=pl|gender=masc|pos=True|Target::markable_270::Target=True case=acc|gender=masc|num=pl|Sentiment::markable_267::Sentiment=True|Target::markable_270::Target=True EmoExpression::markable_269::EmoExpression=True|Sentiment::markable_267::Sentiment=True _ gender=masc|*=True case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg
383663517590888448	neutral	Vier Schläge hat OB Fritz Kuhn ( #Grüne ) in #Stuttgart gebraucht , dann war der Cannstatter #Wasen eröffnet http://t.co/8vI9Jtd66j .	vier Schlag haben OB Fritz Kuhn ( #Grüne ) in #Stuttgart brauchen|gebrauchen , dann sein die Cannstatter #Wasen eröffnen http://t.co/8vI9Jtd66j .	CARD NN VAFIN NE NE NE $( NN $( APPR NE VVPP $, ADV VAFIN ART NN NN VVFIN NE $.	2/NK 3/OA 14/RE 6/PNC 6/PNC 3/SB 6/-- 6/PAR 8/-- 12/MO 10/NK 3/OC 12/-- 15/MO 0/-- 17/NK 15/SB 17/NK 15/PD 19/SB 20/--	_ case=acc|gender=masc|num=pl pers=3|num=sg|tense=pres|mood=ind case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg case=dat|gender=masc|num=sg _ case=nom|gender=masc|num=pl _ _ case=dat|gender=neut|num=sg _ _ _ pers=3|num=sg|tense=past|mood=ind case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg _ case=nom|*=True|num=sg _
376796955097436160	neutral	RT @SilkeGebel : Darf man einer Koalition , die keine 2/3- Mehrheit hat , noch von grosser Koalition sprechen ? http://t.co/G6BBrrW1Rg #SPD #btw …	RT @SilkeGebel : dürfen man eine Koalition , die keine @card@ Mehrheit haben , noch von groß Koalition sprechen ? http://t.co/G6BBrrW1Rg #SPD #btw …	NE NN $. VMFIN PIS ART NN $, PRELS PIAT CARD NN VAFIN $, ADV APPR ADJA NN VVINF $. NN ADJA NN ADJA	2/SB 0/-- 2/-- 3/-- 4/SB 7/NK 19/DA 7/-- 13/SB 12/NK 12/NK 13/OA 7/RC 13/-- 19/MO 19/OP 18/NK 16/NK 4/OC 19/-- 24/MO 23/NK 21/NK 20/--	case=nom|*=True|num=sg case=nom|*=True|num=sg _ pers=3|num=sg|tense=pres|mood=ind case=nom|*=True|num=sg case=dat|gender=fem|num=sg case=dat|gender=fem|num=sg _ case=acc|gender=fem|num=sg case=acc|gender=fem|num=sg _ case=acc|gender=fem|num=sg pers=3|num=sg|tense=pres|mood=ind _ _ _ case=dat|gender=fem|num=sg|pos=True case=dat|gender=fem|num=sg _ _ case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg|pos=True case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg|pos=True
348360354595741697	negative	RT @incredibul : SPD und Grüne lehnen Kennzeichnungspflicht für Polizisten ab http://t.co/B4cD9mr0AJ	RT @incredibul : SPD und Grüne lehnen Kennzeichnungspflicht für Polizist ab http://t.co/B4cD9mr0AJ	NE ADJD $. NE KON NN VVFIN NN APPR NN APPR NE	0/-- 1/PD 2/-- 7/SB 4/CD 5/CJ 3/-- 7/OA 8/MNR 9/NK 10/MNR 11/NK	case=nom|*=True|num=sg pos=True _ case=nom|gender=fem|num=sg _ case=nom|*=True|num=pl mood=ind|EmoExpression::markable_10409993::Uncertain=false|EmoExpression::markable_10409993::EmoExpression=True|pers=3|EmoExpression::markable_10409993::SubjectiveFact=true|num=pl|tense=pres|EmoExpression::markable_10409993::Intensity=medium|EmoExpression::markable_10409993::Polarity=negative|EmoExpression::markable_10409993::Sarcasm=false case=acc|gender=fem|num=sg _ case=acc|gender=masc|num=pl EmoExpression::markable_10409993::EmoExpression=True case=dat|gender=neut|num=sg
374255034625572865	negative	RT @FANartisch : Eigentlich fehlt nur noch Mourinho beim TV - Duell http://t.co/SpDGKgwsx6 #tvduell #merkel #steinbrück #fcb #cfc	RT @FANartisch : eigentlich fehlen nur noch Mourinho bei TV - Duell http://t.co/SpDGKgwsx6 #tvduell #merkel #steinbrück #fcb #cfc	NE ADJD $. ADV VVFIN ADV ADV NE APPRART NE $( NN CARD NN NN NN ADJA NN	0/-- 1/PD 2/-- 5/MO 3/-- 12/MO 6/MO 12/AG 8/MNR 9/NK 10/-- 5/SB 14/NK 5/OA 14/NK 15/NK 18/NK 14/PD	case=nom|*=True|num=sg pos=True _ _ pers=3|num=sg|tense=pres|mood=ind _ _ case=gen|*=True|num=sg case=dat|gender=masc|num=sg case=dat|gender=masc|num=sg _ case=nom|EmoExpression::markable_10409994::Uncertain=false|gender=neut|EmoExpression::markable_10409994::Intensity=weak|num=sg|EmoExpression::markable_10409994::Sarcasm=false|EmoExpression::markable_10409994::EmoExpression=True|EmoExpression::markable_10409994::SubjectiveFact=true|EmoExpression::markable_10409994::Polarity=negative _ case=acc|gender=neut|num=sg case=acc|gender=neut|num=sg case=nom|gender=neut|num=sg case=acc|gender=fem|num=pl|pos=True case=acc|gender=fem|num=pl
374220121662689280	neutral	RT @PiratenWombat : Warum wurde ich eigentlich nicht zum #TVduell eingeladen ?	RT @PiratenWombat : warum werden ich eigentlich nicht zu #TVduell einladen ?	NE ADJD $. PWAV VAFIN PPER ADV PTKNEG APPRART NN VVPP $.	0/-- 1/PD 2/-- 11/MO 3/-- 5/SB 11/MO 11/NG 11/MO 9/NK 5/OC 11/--	case=nom|*=True|num=sg pos=True _ _ pers=3|num=sg|tense=past|mood=ind case=nom|*=True|num=sg|pers=1 _ _ case=dat|gender=masc|num=sg case=dat|gender=masc|num=sg _ _
378095437086871552	negative	Wahlkampf mal anders : Irgendwelche Leute geben sich aus Mitglied bei uns zu sein und geben sich dann sogar mit ... http://t.co/ZpIJo1iDIj	Wahlkampf mal anders : irgendwelche Leute geben sich aus Mitglied bei wir zu sein und geben sich dann sogar mit ... http://t.co/ZpIJo1iDIj	NN ADV ADV $. PIAT NN VVFIN PRF APPR NN APPR PPER PTKZU VAINF KON VVFIN PRF ADV ADV PTKVZ $. NE	7/SB 1/MO 7/MO 3/-- 6/NK 7/SB 0/-- 7/OA 14/MO 9/NK 14/MO 11/NK 14/PM 7/OC 7/CD 15/CJ 16/OA 16/MO 16/MO 16/SVP 20/-- 21/--	case=nom|gender=masc|num=sg _ _ _ case=acc|EmoExpression::markable_10409995::Sarcasm=false|EmoExpression::markable_10409995::Intensity=medium|*=True|EmoExpression::markable_10409995::EmoExpression=True|EmoExpression::markable_10409995::Polarity=negative|num=pl|EmoExpression::markable_10409995::SubjectiveFact=false|EmoExpression::markable_10409995::Uncertain=false case=acc|*=True|num=pl|EmoExpression::markable_10409995::EmoExpression=True pers=3|num=pl|tense=pres|mood=ind case=acc|pers=3|num=pl _ case=dat|gender=neut|num=sg _ case=dat|*=True|num=pl|pers=1 _ _ _ pers=3|num=pl|tense=pres|mood=ind case=acc|pers=3|num=pl _ _ _ _ _
375667909307428864	positive	Die Leute wollen , dass es mit Angela Merkels weiter geht , meint Hose ( CDU ) . #DGBARBEIT	die Leute wollen , dass es mit Angela Merkel weiter gehen , meinen Hose ( CDU ) . #DGBARBEIT	ART NN VMFIN $, KOUS PPER APPR NE NE ADV VVFIN $, VVFIN NN $( NE $( $. NN	2/NK 3/SB 13/OC 3/-- 11/CP 11/EP 11/MO 9/PNC 7/NK 11/MO 3/MO 11/-- 0/-- 13/SB 14/-- 14/PAR 16/-- 17/-- 18/--	case=nom|Source::markable_272::Source=True|Sentiment::markable_271::Intensity=medium|Sentiment::markable_271::Sarcasm=false|*=True|Sentiment::markable_271::Sentiment=True|num=pl|Source::markable_272::Anaphref=empty|Sentiment::markable_271::Polarity=positive case=nom|*=True|num=pl|Sentiment::markable_271::Sentiment=True|Source::markable_272::Source=True EmoExpression::markable_273::Uncertain=false|mood=ind|Sentiment::markable_271::Sentiment=True|EmoExpression::markable_273::Sarcasm=false|pers=3|EmoExpression::markable_273::EmoExpression=True|num=pl|tense=pres|EmoExpression::markable_273::Intensity=medium|EmoExpression::markable_273::Polarity=positive|EmoExpression::markable_273::SubjectiveFact=false Sentiment::markable_271::Sentiment=True Sentiment::markable_271::Sentiment=True case=nom|gender=neut|Sentiment::markable_271::Sentiment=True|pers=3|Target::markable_274::Anaphref=empty|Target::markable_274::Preferred=true|num=sg|Target::markable_274::Target=True Target::markable_274::Target=True|Sentiment::markable_271::Sentiment=True case=dat|gender=neut|num=sg|Sentiment::markable_271::Sentiment=True|Target::markable_274::Target=True case=gen|*=True|num=sg|Sentiment::markable_271::Sentiment=True|Target::markable_274::Target=True EmoExpression::markable_10409996::EmoExpression=True|Target::markable_274::Target=True|Sentiment::markable_271::Sentiment=True|EmoExpression::markable_10409996::Polarity=positive|EmoExpression::markable_10409996::Intensity=medium|EmoExpression::markable_10409996::Sarcasm=false|EmoExpression::markable_10409996::Uncertain=false|EmoExpression::markable_10409996::SubjectiveFact=false pers=3|num=sg|tense=pres|mood=ind|Target::markable_274::Target=True|Sentiment::markable_271::Sentiment=True|EmoExpression::markable_10409996::EmoExpression=True _ pers=3|num=sg|tense=pres|mood=ind case=acc|gender=fem|num=sg _ case=nom|gender=fem|num=sg _ _ case=nom|gender=neut|num=sg
382617432999100416	neutral	Comment on Dimitri , hast Du nicht gehört was mit der FDP passiert ist ? by OrthograVieh | @scoopit http://t.co/VjVXWwTghF	Comment on Dimitri , haben du nicht gehören was mit die FDP passieren sein ? by OrthograVieh | @scoopit http://t.co/VjVXWwTghF	NN NE NE $, VAFIN PPER PTKNEG VVFIN PIS APPR ART NE VVPP VAFIN $. NE NN XY NN NE	9/RE 3/PNC 1/NK 3/-- 0/-- 5/SB 8/NG 5/OC 14/SB 13/MO 12/NK 10/NK 14/PD 8/SB 14/-- 17/NK 15/-- 17/NK 17/PD 19/--	case=nom|gender=neut|num=sg _ case=nom|gender=neut|num=sg _ pers=2|num=sg|tense=pres|mood=ind case=nom|*=True|num=sg|pers=2 _ pers=3|num=sg|tense=pres|mood=ind case=nom|gender=neut|num=sg _ case=dat|gender=fem|num=sg case=dat|gender=fem|num=sg _ pers=3|num=sg|tense=pres|mood=ind _ _ case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg _
362573233020608514	neutral	RT @spdmilk : Was tut die CDU gegen die Salzeinleitungen ? - http://t.co/hTdiCXTPur #weser #versalzung	RT @spdmilk : was tun die CDU gegen die Salzeinleitung ? - http://t.co/hTdiCXTPur #weser #versalzung	NE NN $. PWS VVFIN ART NE APPR ART NN $. $( NN ADJA NN	2/SB 0/-- 2/-- 5/OA 3/-- 7/NK 5/SB 5/MO 10/NK 8/NK 10/-- 13/-- 11/-- 15/NK 13/AG	case=nom|*=True|num=sg case=nom|*=True|num=sg _ case=acc|gender=neut|num=sg pers=3|num=sg|tense=pres|mood=ind case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg _ case=acc|gender=fem|num=pl case=acc|gender=fem|num=pl _ _ case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg|pos=True case=acc|gender=fem|num=sg
383643057654353920	positive	Teilnehmer berichten v bewegender Rede #Steinbrück . Er ziehe sich zurück . Strebe keine Ämter mehr an . #SPD #GroKo	Teilnehmer berichten v bewegend Rede #Steinbrück . er zeihen|ziehen sich zurück . Strebe keine Amt mehr an . #SPD #GroKo	NN VVFIN ADJA ADJA NN NN $. PPER VVFIN PRF PTKVZ $. NN PIAT NN ADV PTKVZ $. ADJA NN	2/SB 0/-- 5/NK 5/NK 2/SB 5/NK 6/-- 9/SB 7/-- 9/OA 9/SVP 11/-- 12/-- 15/NK 13/OA 15/MO 13/SVP 17/-- 20/NK 18/--	case=nom|Sentiment::markable_275::Intensity=medium|Sentiment::markable_275::Sarcasm=false|gender=masc|Sentiment::markable_275::Polarity=positive|num=pl|Sentiment::markable_275::Sentiment=True|Source::markable_276::Anaphref=empty|Source::markable_276::Source=True pers=3|Sentiment::markable_275::Sentiment=True|num=pl|tense=pres|mood=ind case=nom|gender=masc|Sentiment::markable_275::Sentiment=True|num=pl|pos=True case=gen|Target::markable_277::Target=True|EmoExpression::markable_278::Uncertain=false|gender=masc|Target::markable_277::Preferred=true|pos=True|EmoExpression::markable_278::EmoExpression=True|EmoExpression::markable_278::Sarcasm=false|Sentiment::markable_275::Sentiment=True|num=pl|EmoExpression::markable_278::SubjectiveFact=false|EmoExpression::markable_278::Polarity=positive|EmoExpression::markable_278::Intensity=medium|Target::markable_277::Anaphref=empty case=acc|gender=fem|Sentiment::markable_275::Sentiment=True|num=sg|Target::markable_277::Target=True case=acc|gender=fem|Sentiment::markable_275::Sentiment=True|num=sg|Target::markable_277::Target=True _ case=nom|gender=masc|num=sg|pers=3 pers=3|num=sg|tense=pres|mood=subj case=acc|pers=3|num=sg _ _ case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg case=acc|gender=neut|num=pl _ _ _ _ _
383574534013870080	neutral	Nach der Wahl hat Lafontaine auch seinem alten Duzfreund Rainer Brüderle von der FDP gesimst . Der hat über ihn ... http://t.co/gwQEp8cjeg	nach die Wahl haben Lafontaine auch sein alt Duzfreund Rainer Brüderle von die FDP gesimst . die haben über er ... http://t.co/gwQEp8cjeg	APPR ART NN VAFIN NE ADV PPOSAT ADJA NN NE NN APPR ART NE VVFIN $. PDS VAFIN APPR PPER $. NN	15/MO 3/NK 1/NK 0/-- 4/SB 9/MO 9/NK 9/NK 15/DA 9/NK 15/OA 11/MNR 14/NK 12/NK 4/OC 15/-- 18/SB 16/-- 18/MO 19/NK 20/-- 21/--	_ case=dat|gender=fem|num=sg case=dat|gender=fem|num=sg pers=3|num=sg|tense=pres|mood=ind case=nom|*=True|num=sg _ case=dat|gender=neut|num=sg case=dat|gender=neut|num=sg|pos=True case=dat|gender=neut|num=sg case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg _ case=dat|gender=fem|num=sg case=dat|gender=fem|num=sg _ _ case=nom|gender=masc|num=sg pers=3|num=sg|tense=pres|mood=ind _ case=acc|gender=masc|num=sg|pers=3 _ case=nom|gender=masc|num=sg
370910985852563456	positive	RT @mitmoser : @Newsburger Dieses #Afd - #Gift als #Wahlhilfe haben #DieGrünen und die #SPD nicht nötig .	RT @mitmoser : @Newsburger dies #Afd - #Gift als #Wahlhilfe haben #DieGrünen und die #SPD nicht nötig .	NE ADJD $. NN PDAT NN $( NN KOKOM NN VAFIN NN KON ART NN PTKNEG ADJD $.	0/-- 1/PD 2/-- 3/-- 6/NK 11/SB 6/-- 6/APP 8/CD 9/NK 4/-- 11/OA 12/CD 15/NK 13/CJ 17/NG 11/MO 17/--	case=nom|*=True|num=sg comp=True _ case=nom|gender=masc|num=sg case=nom|gender=neut|Sentiment::markable_279::Polarity=positive|num=sg|Sentiment::markable_279::Sentiment=True|Target::markable_280::Target=True|Target::markable_280::Preferred=true|Target::markable_280::Anaphref=empty|Sentiment::markable_279::Intensity=medium|Sentiment::markable_279::Sarcasm=false case=nom|gender=neut|num=sg|Target::markable_280::Target=True|Sentiment::markable_279::Sentiment=True Target::markable_280::Target=True|Sentiment::markable_279::Sentiment=True case=nom|EmoExpression::markable_281::EmoExpression=True|EmoExpression::markable_281::Sarcasm=false|gender=neut|EmoExpression::markable_281::Polarity=negative|EmoExpression::markable_281::SubjectiveFact=false|num=sg|Sentiment::markable_279::Sentiment=True|Target::markable_280::Target=True|EmoExpression::markable_281::Intensity=medium|EmoExpression::markable_281::Uncertain=false _ case=nom|gender=fem|num=sg pers=3|num=pl|tense=pres|mood=ind case=acc|gender=neut|num=sg _ case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg _ pos=True _
363645154810290177	negative	Auch Piraten ketten sich mit Fahrradschlössern an . Polizei hat Räumung angekündigt . #BadNenndorf http://t.co/1ROOnw41XO	auch Pirat ketten sich mit Fahrradschlössern an . Polizei haben Räumung ankündigen . #BadNenndorf http://t.co/1ROOnw41XO	ADV NN VVFIN PRF APPR NN PTKVZ $. NN VAFIN NN VVPP $. NN NE	2/MO 3/SB 0/-- 3/OA 3/MO 5/NK 3/SVP 7/-- 10/SB 8/-- 12/OA 10/OC 12/-- 13/-- 14/NK	_ case=nom|gender=masc|num=pl pers=3|num=pl|tense=pres|mood=ind case=acc|pers=3|num=pl _ case=dat|gender=neut|num=pl _ _ case=nom|gender=fem|num=sg pers=3|num=sg|tense=pres|mood=ind case=acc|EmoExpression::markable_10409997::Intensity=medium|EmoExpression::markable_10409997::Uncertain=false|EmoExpression::markable_10409997::SubjectiveFact=true|gender=fem|EmoExpression::markable_10409997::EmoExpression=True|num=sg|EmoExpression::markable_10409997::Sarcasm=false|EmoExpression::markable_10409997::Polarity=negative _ _ case=nom|gender=neut|num=sg case=nom|gender=neut|num=sg
370924318307659776	neutral	Wahlwerbespots von CDU und SPD : 90  Sekunden Merkel , 9 Sekunden Steinbrück - Spiegel Online http://t.co/LL6ldDISwa	Wahlwerbespot von CDU und SPD : @card@ Sekunde Merkel , 9 Sekunde Steinbrück - Spiegel Online http://t.co/LL6ldDISwa	NN APPR NE KON NE $. CARD NN NE $, CARD NN NN $( NN NE NE	0/-- 1/PG 2/NK 3/CD 4/CJ 5/-- 8/NK 1/CJ 8/NK 9/-- 12/NK 8/CJ 12/NK 13/-- 13/APP 17/PNC 15/NK	case=nom|gender=masc|num=pl _ case=dat|gender=fem|num=sg _ case=dat|gender=fem|num=sg _ _ case=acc|gender=fem|num=pl case=nom|*=True|num=sg _ _ case=acc|gender=fem|num=pl case=acc|gender=fem|num=pl _ case=acc|gender=masc|num=pl *=True *=True
384700063076728832	neutral	Wahlen : Ouml ; sterreich steuert wieder auf große Koalition zu ... : Ouml ; sterreichs SPOuml ; - Chef und Bundeskanzle ... http://t.co/MKyiJS8IaY	Wahl : Ouml ; sterreich steuern wieder auf groß Koalition zu ... : Ouml ; sterreichs SPOuml ; - Chef und Bundeskanzle ... http://t.co/MKyiJS8IaY	NN $. NE $. ADJD VVFIN ADV APPR ADJA NN PTKVZ $. $. NE $. NE NE $. $( NN KON NN $. NE	0/-- 1/-- 1/SB 3/-- 6/MO 1/RS 6/MO 6/MO 10/NK 8/NK 6/SVP 11/-- 12/-- 12/-- 14/-- 20/AG 16/AG 17/-- 18/-- 14/APP 20/CD 21/CJ 22/-- 23/--	case=nom|gender=fem|num=pl _ case=nom|*=True|num=sg _ pos=True pers=3|num=sg|tense=pres|mood=ind _ _ case=acc|gender=fem|num=sg|pos=True case=acc|gender=fem|num=sg _ _ _ case=nom|gender=neut|num=sg _ case=gen|gender=neut|num=sg case=gen|gender=neut|num=sg _ _ case=nom|gender=masc|num=sg _ case=nom|gender=masc|num=sg _ _
374890718466031617	negative	Im Übrigen sind NAZI - Vergleiche für eine Partei , die " neue Politik " machen will völlig inakzeptabel ! #Piraten -	in Übrige sein Nazi - Vergleich für eine Partei , die " neu Politik " machen wollen völlig inakzeptabel ! #Piraten -	APPRART NN VAFIN NN $( NN APPR ART NN $, ART $( ADJA NN $( VVINF VMFIN ADJD ADJD $. NN $(	16/MO 1/NK 0/-- 3/SB 4/-- 4/APP 6/MNR 9/NK 7/NK 9/-- 17/SB 13/-- 14/NK 16/OA 14/-- 17/OC 9/RC 19/MO 3/PD 19/-- 20/-- 21/--	case=dat|num=sg|Sentiment::markable_282::Sentiment=True|Sentiment::markable_282::Sarcasm=false|Sentiment::markable_282::Polarity=negative|gender=neut|Sentiment::markable_282::Intensity=strong case=dat|gender=neut|num=sg|Sentiment::markable_282::Sentiment=True pers=3|num=pl|tense=pres|mood=ind|Sentiment::markable_282::Sentiment=True case=nom|Sentiment::markable_282::Sentiment=True|EmoExpression::markable_284::SubjectiveFact=false|gender=fem|num=sg|EmoExpression::markable_284::Intensity=medium|EmoExpression::markable_284::Uncertain=false|EmoExpression::markable_284::Sarcasm=false|EmoExpression::markable_284::EmoExpression=True|EmoExpression::markable_284::Polarity=negative Sentiment::markable_282::Sentiment=True case=nom|gender=fem|num=sg|Sentiment::markable_282::Sentiment=True Sentiment::markable_282::Sentiment=True case=acc|gender=fem|num=sg|Sentiment::markable_282::Sentiment=True case=acc|gender=fem|num=sg|Sentiment::markable_282::Sentiment=True Sentiment::markable_282::Sentiment=True case=nom|gender=fem|num=sg|Sentiment::markable_282::Sentiment=True Sentiment::markable_282::Sentiment=True case=nom|gender=fem|num=sg|pos=True|Sentiment::markable_282::Sentiment=True case=nom|gender=fem|num=sg|Sentiment::markable_282::Sentiment=True Sentiment::markable_282::Sentiment=True Sentiment::markable_282::Sentiment=True pers=3|num=sg|tense=pres|mood=ind|Sentiment::markable_282::Sentiment=True Intensifier::markable_286::Intensifier=True|Intensifier::markable_286::EmoExpressionRef=emo-expression:markable_285|Intensifier::markable_286::Degree=strong|pos=True|Sentiment::markable_282::Sentiment=True EmoExpression::markable_285::Uncertain=false|EmoExpression::markable_285::EmoExpression=True|EmoExpression::markable_285::SubjectiveFact=false|Sentiment::markable_282::Sentiment=True|EmoExpression::markable_285::Intensity=medium|EmoExpression::markable_285::Polarity=negative|EmoExpression::markable_285::Sarcasm=false|pos=True Sentiment::markable_282::Sentiment=True Target::markable_283::Anaphref=empty|Target::markable_283::Target=True|Target::markable_283::Preferred=true|Sentiment::markable_282::Sentiment=True _
