373986383125176320	positive	das ganze plakative Gehabe lass ich mal durchgehen weil ' ' wahlkampf ' ' ist %PosSmiley	die ganz plakative Gehabe laß ich mal durchgehen weil ' ' Wahlkampf ' ' sein %PosSmiley	ART ADJA ADJA NN ADJD PPER ADV VVFIN KOUS $( $( NN $( $( VAFIN ITJ	4/NK 4/NK 4/NK 8/OA 8/MO 8/SB 8/MO 0/-- 15/CP 9/-- 10/-- 15/SB 12/-- 13/-- 8/MO 7/DM	case=nom|Sentiment::markable_100500229::Intensity=medium|Sentiment::markable_100500229::Sentiment=True|gender=neut|Target::markable_100500230::Anaphref=empty|Sentiment::markable_100500229::Polarity=positive|num=sg|Sentiment::markable_100500229::Sarcasm=false|Target::markable_100500230::Target=True|Target::markable_100500230::Preferred=true case=nom|num=sg|Sentiment::markable_100500229::Sentiment=True|Target::markable_100500230::Target=True|gender=neut|pos=True case=nom|EmoExpression::markable_100500231::Intensity=medium|Sentiment::markable_100500229::Sentiment=True|gender=neut|pos=True|EmoExpression::markable_100500231::Sarcasm=false|num=sg|EmoExpression::markable_100500231::Polarity=positive|Target::markable_100500230::Target=True|EmoExpression::markable_100500231::SubjectiveFact=false|EmoExpression::markable_100500231::Uncertain=false|EmoExpression::markable_100500231::EmoExpression=True case=nom|EmoExpression::markable_100500415::EmoExpression=True|Sentiment::markable_100500229::Sentiment=True|EmoExpression::markable_100500415::Uncertain=false|gender=neut|EmoExpression::markable_100500415::Sarcasm=false|EmoExpression::markable_100500415::Intensity=medium|num=sg|Target::markable_100500230::Target=True|EmoExpression::markable_100500415::SubjectiveFact=false|EmoExpression::markable_100500415::Polarity=negative _ case=nom|*=True|num=sg|pers=1 _ _ _ _ _ case=acc|gender=masc|num=sg _ _ pers=3|num=sg|tense=pres|mood=ind EmoExpression::markable_1::SubjectiveFact=false|EmoExpression::markable_1::EmoExpression=True|EmoExpression::markable_1::Uncertain=false|EmoExpression::markable_1::Polarity=positive|EmoExpression::markable_1::Sarcasm=false|EmoExpression::markable_1::Intensity=medium
379280330894495744	negative	" König Horst " kann künftig allein regieren : In Bayern kann die CSU mit ihrem Vorsitzenden Horst Seehofer ... %Link news	" König Horst " können künftig allein regieren : in Bayern können die CSU mit ihr Vorsitzende Horst Seehofer ... %Link news	$( NE NE $( VMFIN ADJD ADV VVINF $. APPR NE VMFIN ART NE APPR PPOSAT NN NE NE $. XY NN	2/-- 3/PNC 5/SB 3/-- 0/-- 5/MO 8/MO 5/OC 8/-- 12/MO 10/NK 5/CJ 14/NK 12/SB 12/MO 17/NK 15/NK 19/PNC 17/NK 19/-- 12/SB 0/--	_ case=nom|*=True|num=sg case=nom|*=True|num=sg _ pers=3|num=sg|tense=pres|mood=ind pos=True EmoExpression::markable_100500427::Sarcasm=false|EmoExpression::markable_100500427::Polarity=negative|EmoExpression::markable_100500427::EmoExpression=True|EmoExpression::markable_100500427::Uncertain=false|EmoExpression::markable_100500427::Intensity=medium|EmoExpression::markable_100500427::SubjectiveFact=false _ _ _ case=dat|gender=neut|num=sg pers=3|num=sg|tense=pres|mood=ind case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg _ case=dat|gender=neut|num=sg case=dat|gender=neut|num=sg case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg _ _ _
368684808815534080	neutral	Viele Teilnehmer aus Mecklenburg - Vorpommern und Niedersachsen AfD btw13	viele Teilnehmer aus Mecklenburg - Vorpommern und Niedersachsen AfD btw13	PIAT NN APPR NE $( NE KON NE NE ADJA	2/NK 0/-- 2/MNR 3/NK 4/-- 4/CJ 6/CD 9/PNC 7/CJ 2/PD	case=nom|gender=masc|num=pl case=nom|gender=masc|num=pl _ case=dat|gender=neut|num=sg _ case=dat|gender=neut|num=sg _ case=dat|gender=neut|num=sg case=dat|gender=neut|num=sg case=nom|gender=fem|num=sg|pos=True
379843200501829632	neutral	Beim Tennis sagt Deuce dazu , CDU : 39, SPD : 25, LINKE : 10, Grüne : 9, FDP : 5, Piraten und AfD : je 3	bei Tennis sagen Deuce dazu , CDU : @card@ SPD : @card@ links : @card@ Grüne : @card@ FDP : @card@ Pirat und AfD : je 3	APPRART NN VVFIN NE PAV $, NE $. CARD NE $. CARD ADJA $. CARD NN $. CARD NE $. CARD NN KON NN $. APPR CARD	3/MO 1/NK 0/-- 3/SB 10/NK 4/-- 4/CJ 7/-- 10/NK 7/CJ 10/-- 13/NK 16/SB 13/-- 16/NK 10/RS 16/-- 19/NK 10/CJ 19/-- 22/NK 19/RS 22/CD 23/CJ 24/-- 22/MNR 26/NK	case=dat|gender=masc|num=sg case=dat|gender=masc|num=sg pers=3|num=sg|tense=pres|mood=ind case=nom|*=True|num=sg _ _ case=nom|gender=fem|num=sg _ case=nom|gender=fem|num=sg|pos=True case=nom|gender=fem|num=sg _ _ case=nom|*=True _ _ case=nom|*=True|num=pl _ _ case=nom|gender=fem|num=sg _ _ case=nom|gender=masc|num=pl _ case=nom|gender=fem|num=pl _ _ _
380362826214154241	negative	Thüringen : Koalition der Mutwilligen : In Thüringen ist das Verhältnis von CDU und SPD zerrüttet . Wer Lust auf ...	Thüringen : Koalition die mutwillig : in Thüringen sein die Verhältnis von CDU und SPD zerrütten . wer Lust auf ...	NE $. NN ART ADJA $. APPR NE VAFIN ART NN APPR NE KON NE VVPP $. PWS NN PTKVZ $.	0/-- 1/-- 9/SB 5/NK 3/AG 5/-- 16/MO 7/NK 1/RS 11/NK 9/SB 11/PG 12/NK 13/CD 14/CJ 9/OC 16/-- 19/NK 0/-- 19/MNR 20/--	case=nom|gender=neut|num=sg _ case=acc|gender=fem|num=sg case=gen|gender=fem|num=pl case=gen|gender=fem|num=pl _ Sentiment::markable_100500391::Polarity=negative|Sentiment::markable_100500391::Sentiment=True|Sentiment::markable_100500391::Sarcasm=false|Sentiment::markable_100500391::Intensity=medium case=dat|gender=neut|num=sg|Sentiment::markable_100500391::Sentiment=True pers=3|num=sg|tense=pres|mood=ind|Sentiment::markable_100500391::Sentiment=True case=nom|Target::markable_100500392::Preferred=true|num=sg|Target::markable_100500392::Anaphref=empty|Sentiment::markable_100500391::Sentiment=True|gender=neut|Target::markable_100500392::Target=True case=nom|gender=neut|num=sg|Target::markable_100500392::Target=True|Sentiment::markable_100500391::Sentiment=True Target::markable_100500392::Target=True|Sentiment::markable_100500391::Sentiment=True case=dat|gender=fem|num=sg|Target::markable_100500392::Target=True|Sentiment::markable_100500391::Sentiment=True Target::markable_100500392::Target=True|Sentiment::markable_100500391::Sentiment=True case=dat|gender=fem|num=sg|Target::markable_100500392::Target=True|Sentiment::markable_100500391::Sentiment=True EmoExpression::markable_100500393::Intensity=medium|Sentiment::markable_100500391::Sentiment=True|EmoExpression::markable_100500393::Sarcasm=false|EmoExpression::markable_100500393::SubjectiveFact=false|EmoExpression::markable_100500393::Uncertain=false|EmoExpression::markable_100500393::EmoExpression=True|EmoExpression::markable_100500393::Polarity=negative Sentiment::markable_100500391::Sentiment=True case=nom|gender=masc|num=sg case=acc|EmoExpression::markable_100500394::Uncertain=false|EmoExpression::markable_100500394::Intensity=medium|EmoExpression::markable_100500394::Sarcasm=false|EmoExpression::markable_100500394::Polarity=positive|gender=fem|EmoExpression::markable_100500394::EmoExpression=True|num=sg|EmoExpression::markable_100500394::SubjectiveFact=false _ _
380345809264726016	positive	Fettarme Milch hat mittlerweile mehr Prozent wie die FDP .	fettarm Milch haben mittlerweile mehr Prozent wie die FDP .	ADJA NN VAFIN ADV PIAT NN KOKOM ART NE $.	2/NK 3/SB 0/-- 5/MO 6/NK 3/OA 9/CM 9/NK 6/CC 9/--	case=nom|Target::markable_100500401::Target=True|Target::markable_100500401::Preferred=true|gender=fem|Target::markable_100500401::Anaphref=empty|pos=True|Sentiment::markable_100500399::Sarcasm=true|num=sg|Sentiment::markable_100500399::Intensity=medium|Sentiment::markable_100500399::Polarity=comparison|Sentiment::markable_100500399::Sentiment=True case=nom|gender=fem|Target::markable_100500401::Target=True|num=sg|Sentiment::markable_100500399::Sentiment=True pers=3|num=sg|tense=pres|mood=ind|Sentiment::markable_100500399::Sentiment=True Sentiment::markable_100500399::Sentiment=True EmoExpression::markable_100500402::Sarcasm=false|*=True|EmoExpression::markable_100500402::EmoExpression=True|EmoExpression::markable_100500402::Intensity=medium|EmoExpression::markable_100500402::Uncertain=false|EmoExpression::markable_100500402::SubjectiveFact=false|EmoExpression::markable_100500402::Polarity=positive|Sentiment::markable_100500399::Sentiment=True gender=neut|*=True|Sentiment::markable_100500399::Sentiment=True Sentiment::markable_100500399::Sentiment=True case=nom|num=sg|Target::markable_100500400::Anaphref=empty|gender=fem|Target::markable_100500400::Preferred=false|Sentiment::markable_100500399::Sentiment=True|Target::markable_100500400::Target=True case=nom|gender=fem|num=sg|Sentiment::markable_100500399::Sentiment=True|Target::markable_100500400::Target=True Sentiment::markable_100500399::Sentiment=True
372317968002060288	positive	SPD wirft Bahr Klientelpolitik für Privatversicherer vor - Spiegel Online : SPD wirft Bahr Klientelpolitik für ...	SPD werfen Bahr Klientelpolitik für Privatversicherer vor - Spiegel Online : SPD werfen Bahr Klientelpolitik für ...	NE VVFIN NE NN APPR NN APPR $( NN NE $. NE VVFIN NE NN APPR $.	2/SB 0/-- 2/DA 2/OA 4/MNR 5/NK 2/MO 7/-- 10/PNC 7/NK 10/-- 13/SB 2/CJ 13/DA 13/OA 15/MNR 16/--	case=nom|Source::markable_100500404::Source=True|gender=fem|Sentiment::markable_100500403::Intensity=medium|Sentiment::markable_100500403::Sentiment=True|Sentiment::markable_100500403::Sarcasm=false|num=sg|Source::markable_100500404::Anaphref=empty|Sentiment::markable_100500403::Polarity=positive mood=ind|EmoExpression::markable_100500406::Uncertain=false|EmoExpression::markable_100500406::Intensity=medium|EmoExpression::markable_100500406::EmoExpression=True|Sentiment::markable_100500403::Sentiment=True|pers=3|num=sg|tense=pres|EmoExpression::markable_100500406::Sarcasm=false|EmoExpression::markable_100500406::SubjectiveFact=false|EmoExpression::markable_100500406::Polarity=negative case=nom|num=sg|Target::markable_100500405::Target=True|Target::markable_100500405::Preferred=true|gender=fem|Target::markable_100500405::Anaphref=empty|Sentiment::markable_100500403::Sentiment=True case=nom|gender=fem|EmoExpression::markable_100500428::Sarcasm=false|Sentiment::markable_100500403::Sentiment=True|EmoExpression::markable_100500428::EmoExpression=True|EmoExpression::markable_100500428::Intensity=medium|EmoExpression::markable_100500428::Uncertain=false|num=sg|EmoExpression::markable_100500428::SubjectiveFact=false|EmoExpression::markable_100500428::Polarity=negative Sentiment::markable_100500403::Sentiment=True case=acc|gender=masc|num=pl|Sentiment::markable_100500403::Sentiment=True EmoExpression::markable_100500406::EmoExpression=True|Sentiment::markable_100500403::Sentiment=True _ case=acc|gender=masc|num=pl case=nom|gender=fem|num=sg _ case=nom|gender=fem|num=sg pers=3|num=sg|tense=pres|mood=ind case=acc|gender=fem|num=sg case=acc|gender=fem|num=sg _ _
366945404564160512	positive	BILD - Schlagzeile zum Thema " Warum wählen so viele Deutsche die Union ? " CDU CSU	Bild - Schlagzeile zu Thema " warum wählen so viele Deutsche die Union ? " CDU CSU	NN $( NN APPRART NN $( PWAV VVFIN ADV PIAT NN ART NN $. $( NE NE	8/SB 1/-- 1/CJ 3/MNR 4/NK 5/-- 3/CD 0/-- 10/MO 11/NK 8/SB 13/NK 8/OA 13/-- 14/-- 17/PNC 0/--	case=nom|gender=neut|num=sg _ case=nom|gender=neut|num=sg case=dat|gender=neut|num=sg case=dat|gender=neut|num=sg _ _ Sentiment::markable_100500395::Sarcasm=false|Sentiment::markable_100500395::Polarity=positive|EmoExpression::markable_100500398::EmoExpression=True|EmoExpression::markable_100500398::SubjectiveFact=false|EmoExpression::markable_100500398::Polarity=positive|Sentiment::markable_100500395::Sentiment=True|EmoExpression::markable_100500398::Sarcasm=false|EmoExpression::markable_100500398::Uncertain=false|EmoExpression::markable_100500398::Intensity=medium|Sentiment::markable_100500395::Intensity=medium Sentiment::markable_100500395::Sentiment=True case=nom|num=pl|Source::markable_100500396::Source=True|Sentiment::markable_100500395::Sentiment=True|*=True|Source::markable_100500396::Anaphref=empty case=nom|*=True|num=pl|Source::markable_100500396::Source=True|Sentiment::markable_100500395::Sentiment=True case=acc|Target::markable_100500397::Anaphref=empty|num=sg|Target::markable_100500397::Preferred=true|Sentiment::markable_100500395::Sentiment=True|gender=fem|Target::markable_100500397::Target=True case=acc|gender=fem|num=sg|Target::markable_100500397::Target=True|Sentiment::markable_100500395::Sentiment=True _ _ case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg
366231672372473856	neutral	Fools Garden , Roland Kaiser , Die Prinzen : Zum " Deutschlandfest " der SPD gibt ' ' s ein LineUp , wie für die Partei gemacht .	Fools Garde , Roland Kaiser , die Prinz : zu " Deutschlandfest " die SPD geben ' ' s eine LineUp , wie für die Partei machen .	NN NN $, NE NE $, ART NN $. APPRART $( NN $( ART NE VVFIN $( $( NN ART NN $, KOUS APPR ART NN VVPP $.	16/OA 1/NK 2/-- 5/PNC 2/APP 5/-- 8/NK 1/CJ 8/-- 16/MO 10/-- 10/NK 12/-- 15/NK 16/DA 0/-- 16/-- 17/-- 16/PAR 21/NK 16/OA 21/-- 27/CM 27/MO 26/NK 24/NK 21/OC 27/--	case=nom|gender=neut|num=pl case=nom|gender=neut|num=pl _ case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg _ case=acc|gender=fem|num=pl case=acc|gender=fem|num=pl _ case=dat|gender=masc|num=sg _ case=dat|gender=masc|num=sg _ case=dat|gender=fem|num=sg case=dat|gender=fem|num=sg pers=3|num=sg|tense=pres|mood=ind _ _ case=nom|gender=neut|num=sg|pers=3 case=acc|gender=neut|num=sg case=acc|gender=neut|num=sg _ _ _ case=acc|gender=fem|num=sg case=acc|gender=fem|num=sg _ _
373567676242599937	positive	Vom grünen Rasen komme ich jetzt mal wieder auf den blauen Hardcourt zurück . Von Prag nach NY - was für eine Reise . %PosSmiley FCBCFC - - > usopen	von grün Rasen kommen ich jetzt mal wieder auf die blau Hardcourt zurück . von Prag nach NY - was für eine Reise . %PosSmiley FCBCFC - - > usopen	APPRART ADJA NN VVFIN PPER ADV ADV ADV APPR ART ADJA NN PTKVZ $. APPR NE APPR NN $( PWS APPR ART NN $. ITJ NE $( $( $( NN	4/MO 3/NK 1/NK 0/-- 4/SB 4/MO 8/MO 4/MO 4/MO 12/NK 12/NK 9/NK 4/SVP 13/-- 0/-- 15/NK 15/MO 17/NK 18/-- 18/NK 20/MNR 23/NK 21/NK 23/-- 26/NK 0/-- 26/-- 27/-- 28/-- 26/CJ	case=dat|gender=masc|num=sg case=dat|gender=masc|num=sg|pos=True case=dat|gender=masc|num=sg pers=1|num=sg|tense=pres|mood=ind case=nom|*=True|num=sg|pers=1 _ _ _ _ case=acc|gender=masc|num=sg case=acc|gender=masc|num=sg|pos=True case=acc|gender=masc|num=sg _ _ Sentiment::markable_60::Intensity=strong|Sentiment::markable_60::Sarcasm=false|Sentiment::markable_60::Polarity=positive|Sentiment::markable_60::Sentiment=True case=dat|gender=neut|num=sg|Sentiment::markable_60::Sentiment=True Sentiment::markable_60::Sentiment=True case=dat|gender=fem|num=sg|Sentiment::markable_60::Sentiment=True Sentiment::markable_60::Sentiment=True case=nom|EmoExpression::markable_63::EmoExpression=True|gender=neut|EmoExpression::markable_63::Uncertain=false|EmoExpression::markable_63::Intensity=strong|EmoExpression::markable_63::Sarcasm=false|EmoExpression::markable_63::Polarity=positive|num=sg|Sentiment::markable_60::Sentiment=True|EmoExpression::markable_63::SubjectiveFact=false EmoExpression::markable_63::EmoExpression=True|Sentiment::markable_60::Sentiment=True case=acc|gender=fem|num=sg|EmoExpression::markable_63::EmoExpression=True|Sentiment::markable_60::Sentiment=True case=acc|Target::markable_62::Target=True|num=sg|Target::markable_62::Preferred=true|Sentiment::markable_60::Sentiment=True|gender=fem|Target::markable_62::Anaphref=empty Sentiment::markable_60::Sentiment=True EmoExpression::markable_61::Polarity=positive|EmoExpression::markable_61::Sarcasm=false|EmoExpression::markable_61::SubjectiveFact=false|EmoExpression::markable_61::Uncertain=false|Sentiment::markable_60::Sentiment=True|EmoExpression::markable_61::Intensity=strong|EmoExpression::markable_61::EmoExpression=True case=nom|*=True|num=sg _ _ pos=True _
382252250342502401	neutral	Die Mehrheit will r - r - g ? Rechne mal die Ergebnisse von konservativen Parteien [ CDU / CSU + FDP + AfD ] zusammen . > 50 % ! / / %User	die Mehrheit wollen r - r - g ? rechnen mal die Ergebnis von konservativ Partei [ CDU / CSU + FDP + AfD ] zusammen . > 50 % ! / / %User	ART NN VMFIN NE $( NE $( NN $. VVFIN ADV ART NN APPR ADJA NN $( NE $( NE KON NE KON NN $( PTKVZ $. $( CARD NN $. $( $( NE	2/NK 3/SB 0/-- 3/SB 4/-- 4/APP 6/-- 3/OA 8/-- 0/-- 10/MO 13/NK 10/SB 13/PG 16/NK 14/NK 16/-- 16/APP 18/-- 18/CJ 18/CD 21/CJ 22/CD 23/CJ 24/-- 10/SVP 26/-- 29/-- 30/NK 0/-- 30/-- 34/-- 32/-- 0/--	case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg pers=3|num=sg|tense=pres|mood=ind _ _ _ _ _ _ _ _ case=acc|gender=neut|num=pl case=acc|gender=neut|num=pl _ case=dat|gender=fem|num=pl|pos=True case=dat|gender=fem|num=pl _ case=nom|gender=fem|num=sg _ case=nom|gender=fem|num=sg _ case=nom|gender=fem|num=sg _ case=nom|gender=fem|num=sg pos=True _ _ _ _ gender=neut|*=True _ _ _ _
373087291113091072	neutral	Zum Thema Privatisierungsbremse im buten - un - binnen - Studio : SPD - Landeschef Andreas Bovenschulte . 19:30 Radio Bremen	zu Thema Privatisierungsbremse in buten - un - binnen - Studio : SPD - Landeschef Andreas Bovenschulte . @card@ Radio Bremen	APPRART NN NN APPRART NN $( FM $( APPR $( NN $. NE $( NN NE NE $. CARD NN NE	0/-- 1/NK 2/NK 1/MO 4/NK 5/-- 5/APP 7/-- 5/MNR 9/-- 9/NK 11/-- 11/MO 13/-- 11/APP 17/PNC 15/NK 17/-- 20/NK 0/-- 20/NK	case=dat|gender=neut|num=sg case=dat|gender=neut|num=sg case=nom|gender=fem|num=sg case=dat|gender=neut|num=sg case=dat|gender=neut|num=sg _ _ _ _ _ case=nom|gender=masc|num=sg _ case=nom|gender=fem|num=sg _ case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg _ _ case=nom|gender=neut|num=sg case=nom|gender=neut|num=sg
375156968714825728	mixed	die afd verteilt abmahnungen ? %Link nun ja , dann teile ich aus solidariatät das flugblatt ...	die afd verteilen abmahnungen ? %Link nun ja , dann teilen ich aus solidariatät die Flugblatt ...	ART NN VVPP VVINF $. XY ADV ADV $, ADV VVFIN PPER APPR NN ART NN $.	2/NK 3/OA 0/-- 3/CJ 4/-- 0/-- 8/MO 10/RE 8/-- 11/MO 0/-- 11/SB 11/MO 13/NK 16/NK 11/OA 16/--	case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg _ EmoExpression::markable_100500429::SubjectiveFact=true|EmoExpression::markable_100500429::EmoExpression=True|EmoExpression::markable_100500429::Uncertain=false|EmoExpression::markable_100500429::Polarity=negative|EmoExpression::markable_100500429::Sarcasm=false|EmoExpression::markable_100500429::Intensity=medium _ case=nom|gender=fem|num=sg _ _ _ _ pers=1|num=sg|tense=pres|mood=ind case=nom|*=True|num=sg|pers=1 _ case=dat|EmoExpression::markable_100500407::Intensity=medium|EmoExpression::markable_100500407::Sarcasm=false|gender=fem|EmoExpression::markable_100500407::Polarity=positive|EmoExpression::markable_100500407::EmoExpression=True|num=sg|EmoExpression::markable_100500407::SubjectiveFact=false|EmoExpression::markable_100500407::Uncertain=false case=nom|gender=neut|num=sg case=nom|gender=neut|num=sg _
382077965191770112	neutral	Wenn er das früher getan hätte , wäre die FDP jetzt im Bundestag .	wenn er die früh tun haben , sein die FDP jetzt in Bundestag .	KOUS PPER PDS ADJD VVPP VAFIN $, VAFIN ART NE ADV APPRART NN $.	6/CP 6/SB 5/OA 5/MO 6/OC 8/MO 6/-- 0/-- 10/NK 8/SB 8/MO 8/MO 12/NK 13/--	_ case=nom|gender=masc|num=sg|pers=3 case=acc|gender=neut|num=sg comp=True _ pers=3|num=sg|tense=past|mood=subj _ pers=3|num=sg|tense=past|mood=subj case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg _ case=dat|gender=masc|num=sg case=dat|gender=masc|num=sg _
383969752844369920	positive	SPD will %User als Finanzminister , berichtet die FAS. groko btw13 CDU FDP CSU	SPD wollen %User als Finanzminister , berichten die FAS. groko btw13 CDU FDP CSU	NE VMFIN NE KOKOM NN $, VVFIN ART NN NE VVFIN NE NE NE	2/SB 7/OC 2/SB 5/CM 2/OA 5/-- 0/-- 9/NK 7/SB 9/NK 12/NK 9/APP 14/PNC 12/NK	case=nom|Sentiment::markable_100500408::Sarcasm=false|Source::markable_100500409::Anaphref=empty|Sentiment::markable_100500408::Sentiment=True|gender=fem|Source::markable_100500409::Source=True|Sentiment::markable_100500408::Intensity=medium|num=sg|Sentiment::markable_100500408::Polarity=positive mood=ind|Sentiment::markable_100500408::Sentiment=True|EmoExpression::markable_100500410::Intensity=medium|pers=3|num=sg|tense=pres|EmoExpression::markable_100500410::EmoExpression=True|EmoExpression::markable_100500410::Uncertain=false|EmoExpression::markable_100500410::Polarity=positive|EmoExpression::markable_100500410::Sarcasm=false|EmoExpression::markable_100500410::SubjectiveFact=false case=nom|Target::markable_100500411::Anaphref=empty|num=sg|Target::markable_100500411::Preferred=true|Sentiment::markable_100500408::Sentiment=True|Target::markable_100500411::Target=True|gender=masc Target::markable_100500411::Target=True|Sentiment::markable_100500408::Sentiment=True case=nom|gender=masc|num=sg|Target::markable_100500411::Target=True|Sentiment::markable_100500408::Sentiment=True _ pers=3|num=sg|tense=pres|mood=ind case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg case=nom|*=True|num=sg pers=3|num=sg|tense=pres|mood=ind case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg
347285945093062656	negative	100 Tage in der AfD - ein schockierender Insiderbericht aus NRW %Link via %User	100 Tag in die AfD - eine schockierend Insiderbericht aus NRW %Link via %User	CARD NN APPR ART NN $( ART ADJA NN APPR NE XY APPR NE	2/NK 0/-- 2/MNR 5/NK 3/NK 5/-- 9/NK 9/NK 5/APP 9/MNR 10/NK 0/-- 5/MNR 13/NK	_ case=acc|gender=masc|num=pl _ case=dat|gender=fem|num=sg case=dat|gender=fem|num=sg _ case=nom|Target::markable_100500413::Anaphref=empty|gender=masc|Target::markable_100500413::Preferred=true|Sentiment::markable_100500412::Sarcasm=false|num=sg|Sentiment::markable_100500412::Polarity=negative|Sentiment::markable_100500412::Sentiment=True|Target::markable_100500413::Target=True|Sentiment::markable_100500412::Intensity=medium case=nom|EmoExpression::markable_100500414::Intensity=medium|EmoExpression::markable_100500414::Sarcasm=false|gender=masc|pos=True|EmoExpression::markable_100500414::Polarity=negative|EmoExpression::markable_100500414::EmoExpression=True|num=sg|Sentiment::markable_100500412::Sentiment=True|EmoExpression::markable_100500414::SubjectiveFact=false|EmoExpression::markable_100500414::Uncertain=false|Target::markable_100500413::Target=True case=nom|gender=masc|num=sg|Target::markable_100500413::Target=True|Sentiment::markable_100500412::Sentiment=True Sentiment::markable_100500412::Sentiment=True|Target::markable_100500413::Target=True case=dat|gender=neut|num=sg|Target::markable_100500413::Target=True|Sentiment::markable_100500412::Sentiment=True case=dat|gender=neut|num=sg _ case=dat|gender=neut|num=sg
