TweetID,HandLabel,AnnotatorID
435388185930366976,Neutral,36
435388242050174977,Negative,36
435388262224760832,Positive,36
435388367983742976,Neutral,36
435388407129178112,Negative,36
435388453954789376,Neutral,36
435388463576129537,Negative,36
435388510074585088,Neutral,36
435388570862641152,Neutral,36
435388578181701632,Positive,36
435388610142281728,Positive,36
435388622003380224,Neutral,36
435388658729115648,Positive,36
435388780053155840,Neutral,36
435388814350352385,Neutral,36
435388935062454272,Negative,36
435388935062454272,Negative,36
435388939780628481,Positive,36
435388939780628481,Positive,36
435388986509770752,Positive,36
435389014066339840,Negative,36
435389019003035648,Neutral,36
435389019003035648,Neutral,36
435389045158322177,Positive,36
435389081787174912,Negative,36
435389091904229376,Negative,37
435389100686733312,Neutral,36
435389119758602240,Neutral,36
435389119758602240,Positive,36
435389141464154112,Negative,36
435389164423770113,Positive,36
435389193330905088,Positive,36
435389214998683648,Neutral,37
435389247823298560,Positive,36
435389260846223360,Neutral,36
435389261248880640,Neutral,36
435389262289063937,Neutral,36
435389271688876033,Positive,36
435389346271596544,Negative,36
435389346271596544,Negative,37
435389363066011648,Neutral,36
435389378429329408,Neutral,36
435389423262638080,Negative,36
435389474348879872,Neutral,36
435389474348879872,Neutral,36
435389474353057792,Neutral,36
435389474374025217,Neutral,37
435389474424385537,Neutral,36
435389474676027392,Neutral,36
435389474692808704,Neutral,36
435389474709573632,Neutral,36
435389474709573632,Neutral,36
435389480523284480,Positive,36
435389531550797824,Positive,37
435389564715552768,Neutral,36
435389568011874304,Neutral,36
435389603751952384,Neutral,36
435389631836999680,Negative,36
435389671968088064,Negative,36
435389671968088064,Positive,37
435389703882543104,Neutral,36
435389723990044672,Neutral,36
435389748149239808,Neutral,36
435389775651287040,Neutral,36
435389789874167808,Positive,36
435389789874167808,Positive,36
435389808454946816,Neutral,37
435389866130817024,Positive,36
435389881444216832,Negative,36
435389983269326848,Neutral,36
435389987975340032,Neutral,36
435389987975340032,Neutral,36
435390085702246400,Negative,36
435390085702246400,Negative,36
435390143428841473,Positive,36
435390214811697152,Positive,36
435390244087922689,Neutral,36
435390259153883136,Negative,36
435390301512167424,Positive,37
435390342264020992,Neutral,36
435390414992834561,Negative,36
435390420429058048,Neutral,36
435390494869168128,Neutral,36
435390522954235906,Neutral,36
435390522954235906,Neutral,36
435390553950552064,Neutral,36
435390559339827200,Neutral,36
435390579292520448,Negative,36
435390635873673217,Positive,36
435390655037468672,Neutral,36
435390661974437888,Negative,36
435390704517656576,Negative,36
435390707948597248,Neutral,37
435390726688759808,Negative,36
435390726688759808,Negative,36
435390736562143232,Neutral,36
435390793214218240,Positive,36
435390816711086080,Neutral,36
435390831949000705,Negative,36
435390850286518272,Positive,37
435390871752957952,Negative,36
435390922051026944,Positive,36
435390926937411584,Positive,36
435390932574154752,Negative,36
435390946306719744,Negative,36
435390964610244608,Negative,37
435390975985586176,Negative,36
435390998576119809,Negative,36
435391022278144000,Neutral,36
435391039608979456,Positive,36
435391048454782976,Neutral,36
435391057434787840,Negative,37
435391061612298240,Neutral,36
435391105484746752,Neutral,36
435391176418803712,Positive,36
435391323915313152,Neutral,37
435391372389269504,Neutral,36
435391417356394496,Neutral,36
435391491918548992,Neutral,37
435391491918548992,Negative,36
435391590258204672,Positive,36
435391626622812160,Neutral,36
435391659397091328,Negative,36
435391678284050432,Neutral,36
435391678284050432,Neutral,36
435391778490183680,Neutral,36
435391949902594048,Negative,37
435392051505795072,Negative,36
435392088088514560,Neutral,36
435392123454517249,Positive,36
435392154182361088,Negative,36
435392200177111040,Negative,36
435392212994883584,Neutral,36
435392236080345089,Neutral,36
435392241218383872,Negative,36
435392307870064640,Neutral,36
435392323703558144,Neutral,36
435392439432781825,Positive,36
435392446935990272,Neutral,36
435392449465573376,Neutral,36
435392544436809728,Neutral,36
435392604197629952,Neutral,36
435392612527521792,Positive,36
435392612527521792,Positive,36
435392698967941120,Neutral,36
435392724486090752,Positive,36
435392770908626945,Positive,36
435392832032227328,Negative,36
435392847995756545,Positive,36
435392915498864640,Neutral,36
435392941931376640,Neutral,36
435392956758237184,Positive,36
435392967344652289,Neutral,36
435393087175921664,Negative,36
435393124316495872,Neutral,36
435393145896173568,Positive,36
435393163558014976,Negative,36
435393189487190016,Neutral,36
435393237021650944,Neutral,36
435393263265406976,Neutral,36
435393391015493632,Neutral,36
435393404701143041,Negative,36
435393613187805184,Neutral,36
435393704699121664,Negative,36
435393773124608002,Negative,36
435393804539949056,Neutral,36
435393852501807104,Neutral,36
435393867446116352,Neutral,36
435393911214055424,Neutral,36
435393928909819905,Neutral,36
435394011894149120,Positive,36
435394090922815488,Negative,36
435394090922815488,Negative,36
435394195302674432,Positive,36
435394220493668352,Positive,36
435394254257786880,Neutral,36
435394261907812352,Neutral,36
435394315703943168,Neutral,36
435394335119400961,Neutral,36
435394336088268803,Neutral,36
435394347161235456,Positive,36
435394394737623041,Neutral,36
435394402500874240,Negative,36
435394459447336960,Neutral,36
435394469702025216,Negative,36
435394495300243457,Neutral,36
435394528347181057,Negative,36
435394575604400128,Neutral,36
435394575604400128,Negative,36
435394591034855424,Positive,36
435394596848549888,Negative,36
435394704159436800,Neutral,36
435394751337361409,Positive,36
435394800700125184,Neutral,36
435394854353268736,Neutral,36
435394863719133185,Neutral,36
435394876893851648,Neutral,36
435394876893851648,Neutral,36
435394945718173696,Neutral,36
435394945718173696,Neutral,36
435394996980965376,Neutral,36
435395007155937280,Positive,36
435395007155937280,Positive,36
435395041280790530,Neutral,36
435395172210188288,Positive,36
435395234596683776,Neutral,36
435395292197048320,Negative,36
435395376703488000,Negative,36
435395415903850496,Neutral,36
435395467107893248,Neutral,36
435395476742242304,Positive,36
435395480953323520,Positive,36
435395551979651072,Neutral,36
435395684317949952,Positive,36
435395714978291713,Neutral,36
435395743407280128,Neutral,36
435395757383090176,Positive,36
435395778501042179,Neutral,36
435395778501042179,Neutral,36
435395800794148864,Neutral,36
435395817935884289,Neutral,36
435395850865758209,Neutral,36
435395874609704961,Positive,36
435395907601719297,Negative,36
435395916573315072,Neutral,36
435395930880102401,Neutral,36
435395930880102401,Neutral,36
435395933963313152,Negative,36
435395955861749760,Neutral,36
435395976434823168,Positive,36
435395976434823168,Positive,36
435395998576558080,Negative,36
435396016364617728,Neutral,36
435396062749417472,Neutral,36
435396100866859008,Positive,36
435396155304734720,Neutral,36
435396164746104832,Positive,36
435396199668285440,Negative,36
435396199668285440,Negative,36
435396200741609472,Neutral,36
435396238901379073,Neutral,36
435396252592001024,Neutral,36
435396252592001024,Negative,36
435396376823091200,Negative,36
435396397488406528,Positive,36
435396397488406528,Positive,36
435396472759410689,Neutral,36
435396490409037824,Negative,36
435396513221869568,Positive,36
435396551100608512,Neutral,36
435396594423562240,Neutral,36
435396594423562240,Neutral,36
435396622315696128,Neutral,36
435396635401936896,Positive,36
435396635401936896,Positive,36
435396667891015680,Negative,36
435396667891015680,Positive,36
435396674253766656,Positive,36
435396674253766656,Positive,36
435396743560462336,Positive,36
435396827463307264,Neutral,36
435396885697036288,Positive,36
435396899961835520,Positive,36
435396899961835520,Positive,36
435396956131971072,Neutral,36
435397007029448705,Neutral,36
435397037358850048,Positive,36
435397037358850048,Neutral,36
435397059454046208,Positive,36
435397059454046208,Positive,36
435397123551797248,Neutral,36
435397151854579712,Negative,36
435397212810403840,Neutral,36
435397214878175232,Neutral,36
435397233018941440,Positive,36
435397286890201088,Neutral,36
435397314803269632,Neutral,36
435397314803269632,Neutral,36
435397323573567488,Positive,36
435397403630264320,Neutral,36
435397403630264320,Neutral,36
435397445019635712,Neutral,36
435397454423687168,Positive,36
435397462841634816,Neutral,36
435397462841634816,Neutral,36
435397490448539648,Neutral,36
435397507913220097,Neutral,36
435397530051158016,Neutral,36
435397557897138176,Neutral,36
435397586514874368,Neutral,36
435397614595743744,Positive,36
435397635336568832,Positive,36
435397672313188353,Neutral,36
435397713732317184,Negative,36
435397713732317184,Negative,36
435397736280498176,Neutral,36
435397838176931840,Neutral,36
435397839137435649,Neutral,36
435397873698873344,Neutral,36
435397873698873344,Neutral,36
435397877062705153,Positive,36
435397911116251136,Negative,36
435397923921469440,Neutral,36
435397931920011264,Neutral,36
435397951108947968,Positive,36
435397951108947968,Positive,36
435397961766670336,Negative,36
435397992435040257,Positive,36
435398025243295744,Neutral,36
435398077231661056,Neutral,36
435398176435351552,Negative,36
435398197683691520,Neutral,36
435398234526466048,Negative,36
435398242315280384,Negative,36
435398252012122112,Positive,36
435398252012122112,Neutral,36
435398358514286592,Negative,36
435398376512036864,Negative,36
435398403464257537,Neutral,36
435398422825156608,Neutral,36
435398465804173314,Negative,36
435398465804173314,Positive,36
435398523689791488,Negative,36
435398554233090048,Negative,36
435398570532159488,Neutral,36
435398591000375296,Positive,36
435398644272214016,Negative,36
435398644272214016,Negative,36
435398827013836800,Positive,36
435398846990909440,Neutral,36
435398876304908290,Positive,36
435398934748741632,Positive,36
435398969774964738,Neutral,36
435398990633648128,Neutral,36
435399031112495104,Neutral,36
435399031112495104,Neutral,36
435399049429413888,Neutral,36
435399049429413888,Neutral,36
435399096174931968,Negative,36
435399123509190656,Positive,36
435399169168388096,Positive,36
435399169168388096,Positive,36
435399256221155328,Neutral,36
435399316799516672,Neutral,36
435399377587535872,Positive,36
435399434671624192,Neutral,36
435399458898317312,Neutral,36
435399477479084033,Neutral,36
435399510919876608,Neutral,36
435399543236984832,Neutral,36
435399571162685440,Neutral,36
435399585708900353,Neutral,36
435399609737674753,Negative,36
435399629320884224,Neutral,36
435399682379251712,Positive,36
435399757268549632,Neutral,36
435399783248068608,Neutral,36
435399783248068608,Positive,36
435399887794868224,Negative,36
435399913212346368,Neutral,36
435399946800746496,Neutral,36
435400053495443456,Neutral,36
435400151264280576,Neutral,36
435400210148503552,Negative,36
435400214116311040,Positive,36
435400231115845632,Neutral,36
435400266964152320,Negative,36
435400266964152320,Negative,36
435400286233174016,Negative,36
435400329207631872,Negative,36
435400376674955264,Neutral,36
435400396631445504,Negative,36
435400460141600768,Neutral,36
435400460141600768,Neutral,36
435400534900899840,Neutral,36
435400580857872384,Negative,36
435400618761400320,Neutral,36
435400711162298368,Negative,36
435400764107030528,Neutral,36
435400805232181248,Neutral,36
435400832839073792,Positive,36
435400852845912064,Positive,36
435400862450876416,Neutral,36
435400927210921985,Neutral,36
435401019200376833,Negative,36
435401029492813824,Negative,36
435401049453912065,Neutral,36
435401136817074176,Positive,36
435401217745764353,Neutral,36
435401251199537152,Neutral,36
435401271638781952,Neutral,36
435401316425154562,Negative,36
435401351347310592,Neutral,36
435401368937824258,Positive,36
435401419110481921,Neutral,36
435401420595281920,Neutral,36
435401437091098624,Neutral,36
435401522059288577,Neutral,36
435401535947018240,Positive,36
435401554888495104,Positive,36
435401567819546624,Positive,36
